"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"02","pmf","large_increase",0.00991440717775782
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"01","pmf","large_increase",0.00354210072192829
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"05","pmf","large_increase",0.000733839129660185
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"04","pmf","large_increase",0.0505425908688906
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"06","pmf","large_increase",0.0342251684259649
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"08","pmf","large_increase",0.0174065428212973
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"09","pmf","large_increase",0.0111777939198339
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"11","pmf","large_increase",0.0462905264828122
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"10","pmf","large_increase",0.0394347776735704
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"12","pmf","large_increase",0.00507940268796325
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"13","pmf","large_increase",0.00175262361436701
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"15","pmf","large_increase",0.0323252235404617
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"19","pmf","large_increase",0.0216188521788317
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"16","pmf","large_increase",0.0127437820223822
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"17","pmf","large_increase",0.0063658242448642
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"18","pmf","large_increase",0.0726876791446905
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"20","pmf","large_increase",0.068471492489125
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"21","pmf","large_increase",0.0648321457828087
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"22","pmf","large_increase",0.0556306187344213
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"25","pmf","large_increase",0.0128619066780582
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"24","pmf","large_increase",0.00359047953859915
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"23","pmf","large_increase",0.000759285044934388
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"26","pmf","large_increase",8.18045286650193e-05
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"27","pmf","large_increase",0.0690873299616903
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"29","pmf","large_increase",0.0668802884049871
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"28","pmf","large_increase",0.0658694546157566
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"30","pmf","large_increase",0.0420788601752754
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"37","pmf","large_increase",0.00194690796038899
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"38","pmf","large_increase",1.06105249707555e-05
"FluSight-baseline_cat",2023-12-16,0,"wk flu hosp rate change",2023-12-16,"31","pmf","large_increase",3.71692242506771e-06
