"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"02","pmf","large_increase",0.0111015315592493
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"01","pmf","large_increase",0.00399608027769549
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"05","pmf","large_increase",0.000776107108525936
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"04","pmf","large_increase",0.044827838792088
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"06","pmf","large_increase",0.025380989043575
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"08","pmf","large_increase",0.0148640652164774
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"09","pmf","large_increase",0.00942274938918841
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"11","pmf","large_increase",0.0501210312635565
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"10","pmf","large_increase",0.0498801494247739
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"12","pmf","large_increase",0.00816510586881403
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"13","pmf","large_increase",0.00275274882778564
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"15","pmf","large_increase",0.0400022027044739
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"19","pmf","large_increase",0.0284012947177816
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"16","pmf","large_increase",0.0162579683025732
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"17","pmf","large_increase",0.00866440062917562
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"18","pmf","large_increase",0.0644757904729607
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"20","pmf","large_increase",0.0620083395101227
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"21","pmf","large_increase",0.0595564343548789
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"22","pmf","large_increase",0.0495944775401599
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"25","pmf","large_increase",0.00981510008163089
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"24","pmf","large_increase",0.00266501175341327
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"23","pmf","large_increase",0.000511083945080593
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"26","pmf","large_increase",7.89406203338672e-05
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"27","pmf","large_increase",0.0656691277954111
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"29","pmf","large_increase",0.0668109909890846
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"28","pmf","large_increase",0.0653135373449971
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"30","pmf","large_increase",0.0407900244896179
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"37","pmf","large_increase",0.0026909200379851
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"38","pmf","large_increase",2.81125953921491e-05
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"31","pmf","large_increase",7.33865996149774e-06
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"33","pmf","large_increase",2.74990190818336e-06
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"34","pmf","large_increase",0.0423331189698255
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"35","pmf","large_increase",0.0338304004403766
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"32","pmf","large_increase",0.0104557733373405
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"36","pmf","large_increase",0.00518020925160201
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"39","pmf","large_increase",0.0399801340782763
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"40","pmf","large_increase",0.0337104795279941
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"41","pmf","large_increase",0.017878071699893
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"42","pmf","large_increase",0.00450984877467442
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"72","pmf","large_increase",0.00749664457329591
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"44","pmf","large_increase",0.00135067802955935
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"45","pmf","large_increase",0.000506732335233462
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"46","pmf","large_increase",0.000350868014579397
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"47","pmf","large_increase",0.0332898364595325
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"48","pmf","large_increase",0.0229027212909805
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"US","pmf","large_increase",0.0104895283094752
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"49","pmf","large_increase",0.00387790114778974
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"51","pmf","large_increase",0.0581580440555319
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"50","pmf","large_increase",0.0584130244330697
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"53","pmf","large_increase",0.0445071806176343
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"55","pmf","large_increase",0.0290301166380686
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"54","pmf","large_increase",0.0762433158639733
"FluSight-baseline_cat",2024-01-13,0,"wk flu hosp rate change",2024-01-13,"56","pmf","large_increase",0.0360483793135467
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"02","pmf","large_increase",0.0151440159334836
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"01","pmf","large_increase",0.00133796203608716
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"05","pmf","large_increase",3.57576423651862e-05
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"04","pmf","large_increase",1.06731213099787e-05
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"06","pmf","large_increase",0.0394922290302976
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"08","pmf","large_increase",0.0411284140182672
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"09","pmf","large_increase",0.0199715264542564
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"11","pmf","large_increase",0.0106635733299001
"FluSight-baseline_cat",2024-01-13,1,"wk flu hosp rate change",2024-01-20,"10","pmf","large_increase",0.0293913449557774
