reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
3/2/2024,0,wk flu hosp rate change,3/2/2024,2,pmf,large_increase,0.021869027
3/2/2024,0,wk flu hosp rate change,3/2/2024,1,pmf,large_increase,0.001502479
3/2/2024,0,wk flu hosp rate change,3/2/2024,5,pmf,large_increase,0.000590155
3/2/2024,0,wk flu hosp rate change,3/2/2024,4,pmf,large_increase,0.000500862
3/2/2024,0,wk flu hosp rate change,3/2/2024,6,pmf,large_increase,0.034546931
3/2/2024,0,wk flu hosp rate change,3/2/2024,8,pmf,large_increase,0.035130802
3/2/2024,0,wk flu hosp rate change,3/2/2024,9,pmf,large_increase,0.017699516
3/2/2024,0,wk flu hosp rate change,3/2/2024,11,pmf,large_increase,0.008554791
3/2/2024,0,wk flu hosp rate change,3/2/2024,10,pmf,large_increase,0.061549728
3/2/2024,0,wk flu hosp rate change,3/2/2024,12,pmf,large_increase,0.052291857
3/2/2024,0,wk flu hosp rate change,3/2/2024,13,pmf,large_increase,0.027623219
3/2/2024,0,wk flu hosp rate change,3/2/2024,15,pmf,large_increase,0.019644938
3/2/2024,0,wk flu hosp rate change,3/2/2024,19,pmf,large_increase,0.022174745
3/2/2024,0,wk flu hosp rate change,3/2/2024,16,pmf,large_increase,0.026220333
3/2/2024,0,wk flu hosp rate change,3/2/2024,17,pmf,large_increase,0.018673268
3/2/2024,0,wk flu hosp rate change,3/2/2024,18,pmf,large_increase,0.013942545
3/2/2024,0,wk flu hosp rate change,3/2/2024,20,pmf,large_increase,0.008489292
3/2/2024,0,wk flu hosp rate change,3/2/2024,21,pmf,large_increase,0.000974692
3/2/2024,0,wk flu hosp rate change,3/2/2024,22,pmf,large_increase,0.000481017
3/2/2024,0,wk flu hosp rate change,3/2/2024,25,pmf,large_increase,7.74157E-05
3/2/2024,0,wk flu hosp rate change,3/2/2024,24,pmf,large_increase,0.001442947
3/2/2024,0,wk flu hosp rate change,3/2/2024,23,pmf,large_increase,0.000975157
3/2/2024,0,wk flu hosp rate change,3/2/2024,26,pmf,large_increase,0.00029432
3/2/2024,0,wk flu hosp rate change,3/2/2024,27,pmf,large_increase,4.60589E-05
3/2/2024,0,wk flu hosp rate change,3/2/2024,29,pmf,large_increase,0.020210785
3/2/2024,0,wk flu hosp rate change,3/2/2024,28,pmf,large_increase,0.014429817
3/2/2024,0,wk flu hosp rate change,3/2/2024,30,pmf,large_increase,0.012697127
3/2/2024,0,wk flu hosp rate change,3/2/2024,37,pmf,large_increase,0.010441235
3/2/2024,0,wk flu hosp rate change,3/2/2024,38,pmf,large_increase,0.032003165
3/2/2024,0,wk flu hosp rate change,3/2/2024,31,pmf,large_increase,0.041446322
3/2/2024,0,wk flu hosp rate change,3/2/2024,33,pmf,large_increase,0.029755658
3/2/2024,0,wk flu hosp rate change,3/2/2024,34,pmf,large_increase,0.017231925
3/2/2024,0,wk flu hosp rate change,3/2/2024,35,pmf,large_increase,0.037982726
3/2/2024,0,wk flu hosp rate change,3/2/2024,32,pmf,large_increase,0.029444082
3/2/2024,0,wk flu hosp rate change,3/2/2024,36,pmf,large_increase,0.01226427
3/2/2024,0,wk flu hosp rate change,3/2/2024,39,pmf,large_increase,0.00726702
3/2/2024,0,wk flu hosp rate change,3/2/2024,40,pmf,large_increase,0.00453441
3/2/2024,0,wk flu hosp rate change,3/2/2024,41,pmf,large_increase,0.000299302
3/2/2024,0,wk flu hosp rate change,3/2/2024,42,pmf,large_increase,0.000121891
3/2/2024,0,wk flu hosp rate change,3/2/2024,72,pmf,large_increase,1.04455E-05
3/2/2024,0,wk flu hosp rate change,3/2/2024,44,pmf,large_increase,0.012776999
3/2/2024,0,wk flu hosp rate change,3/2/2024,45,pmf,large_increase,0.012612276
3/2/2024,0,wk flu hosp rate change,3/2/2024,46,pmf,large_increase,0.004563504
3/2/2024,0,wk flu hosp rate change,3/2/2024,47,pmf,large_increase,0.000498994
3/2/2024,0,wk flu hosp rate change,3/2/2024,48,pmf,large_increase,4.93573E-06
3/2/2024,0,wk flu hosp rate change,3/2/2024,US,pmf,large_increase,0.000248933
3/2/2024,0,wk flu hosp rate change,3/2/2024,49,pmf,large_increase,3.49003E-06
3/2/2024,0,wk flu hosp rate change,3/2/2024,51,pmf,large_increase,2.17877E-07
3/2/2024,0,wk flu hosp rate change,3/2/2024,50,pmf,large_increase,0.041879365
3/2/2024,0,wk flu hosp rate change,3/2/2024,53,pmf,large_increase,0.046410507
3/2/2024,0,wk flu hosp rate change,3/2/2024,55,pmf,large_increase,0.041023717
3/2/2024,0,wk flu hosp rate change,3/2/2024,54,pmf,large_increase,0.02714428
3/2/2024,0,wk flu hosp rate change,3/2/2024,56,pmf,large_increase,0.010718695
3/2/2024,1,wk flu hosp rate change,3/9/2024,2,pmf,large_increase,0.002740347
3/2/2024,1,wk flu hosp rate change,3/9/2024,1,pmf,large_increase,0.002175134
3/2/2024,1,wk flu hosp rate change,3/9/2024,5,pmf,large_increase,0.000596449
3/2/2024,1,wk flu hosp rate change,3/9/2024,4,pmf,large_increase,0.025819024
3/2/2024,1,wk flu hosp rate change,3/9/2024,6,pmf,large_increase,0.021002138
3/2/2024,1,wk flu hosp rate change,3/9/2024,8,pmf,large_increase,0.011752405
3/2/2024,1,wk flu hosp rate change,3/9/2024,9,pmf,large_increase,0.007493101
3/2/2024,1,wk flu hosp rate change,3/9/2024,11,pmf,large_increase,0.01858078
3/2/2024,1,wk flu hosp rate change,3/9/2024,10,pmf,large_increase,0.026802835
3/2/2024,1,wk flu hosp rate change,3/9/2024,12,pmf,large_increase,0.003807278
3/2/2024,1,wk flu hosp rate change,3/9/2024,13,pmf,large_increase,0.000689917
3/2/2024,1,wk flu hosp rate change,3/9/2024,15,pmf,large_increase,0.024200548
3/2/2024,1,wk flu hosp rate change,3/9/2024,19,pmf,large_increase,0.025692456
3/2/2024,1,wk flu hosp rate change,3/9/2024,16,pmf,large_increase,0.011369384
3/2/2024,1,wk flu hosp rate change,3/9/2024,17,pmf,large_increase,0.006286217
3/2/2024,1,wk flu hosp rate change,3/9/2024,18,pmf,large_increase,0.03012762
3/2/2024,1,wk flu hosp rate change,3/9/2024,20,pmf,large_increase,0.041462763
3/2/2024,1,wk flu hosp rate change,3/9/2024,21,pmf,large_increase,0.038504065
3/2/2024,1,wk flu hosp rate change,3/9/2024,22,pmf,large_increase,0.034930318
3/2/2024,1,wk flu hosp rate change,3/9/2024,25,pmf,large_increase,0.017412804
3/2/2024,1,wk flu hosp rate change,3/9/2024,24,pmf,large_increase,0.007283484
3/2/2024,1,wk flu hosp rate change,3/9/2024,23,pmf,large_increase,0.001209848
3/2/2024,1,wk flu hosp rate change,3/9/2024,26,pmf,large_increase,0.000282562
3/2/2024,1,wk flu hosp rate change,3/9/2024,27,pmf,large_increase,0.029391074
3/2/2024,1,wk flu hosp rate change,3/9/2024,29,pmf,large_increase,0.036983487
3/2/2024,1,wk flu hosp rate change,3/9/2024,28,pmf,large_increase,0.03714069
3/2/2024,1,wk flu hosp rate change,3/9/2024,30,pmf,large_increase,0.024474239
3/2/2024,1,wk flu hosp rate change,3/9/2024,37,pmf,large_increase,0.00418731
3/2/2024,1,wk flu hosp rate change,3/9/2024,38,pmf,large_increase,2.03574E-05
3/2/2024,1,wk flu hosp rate change,3/9/2024,31,pmf,large_increase,8.1727E-06
3/2/2024,1,wk flu hosp rate change,3/9/2024,33,pmf,large_increase,7.70214E-06
3/2/2024,1,wk flu hosp rate change,3/9/2024,34,pmf,large_increase,0.031077198
3/2/2024,1,wk flu hosp rate change,3/9/2024,35,pmf,large_increase,0.031491526
3/2/2024,1,wk flu hosp rate change,3/9/2024,32,pmf,large_increase,0.013078595
3/2/2024,1,wk flu hosp rate change,3/9/2024,36,pmf,large_increase,0.00788906
3/2/2024,1,wk flu hosp rate change,3/9/2024,39,pmf,large_increase,0.025961687
3/2/2024,1,wk flu hosp rate change,3/9/2024,40,pmf,large_increase,0.023760166
3/2/2024,1,wk flu hosp rate change,3/9/2024,41,pmf,large_increase,0.011514464
3/2/2024,1,wk flu hosp rate change,3/9/2024,42,pmf,large_increase,0.00393845
3/2/2024,1,wk flu hosp rate change,3/9/2024,72,pmf,large_increase,0.003686935
3/2/2024,1,wk flu hosp rate change,3/9/2024,44,pmf,large_increase,4.46367E-05
3/2/2024,1,wk flu hosp rate change,3/9/2024,45,pmf,large_increase,3.77472E-05
3/2/2024,1,wk flu hosp rate change,3/9/2024,46,pmf,large_increase,2.25018E-05
3/2/2024,1,wk flu hosp rate change,3/9/2024,47,pmf,large_increase,0.025319695
3/2/2024,1,wk flu hosp rate change,3/9/2024,48,pmf,large_increase,0.026535672
3/2/2024,1,wk flu hosp rate change,3/9/2024,US,pmf,large_increase,0.011233958
3/2/2024,1,wk flu hosp rate change,3/9/2024,49,pmf,large_increase,0.005461798
3/2/2024,1,wk flu hosp rate change,3/9/2024,51,pmf,large_increase,0.02745483
3/2/2024,1,wk flu hosp rate change,3/9/2024,50,pmf,large_increase,0.031409225
3/2/2024,1,wk flu hosp rate change,3/9/2024,53,pmf,large_increase,0.029295474
3/2/2024,1,wk flu hosp rate change,3/9/2024,55,pmf,large_increase,0.0201844
3/2/2024,1,wk flu hosp rate change,3/9/2024,54,pmf,large_increase,0.053282258
3/2/2024,1,wk flu hosp rate change,3/9/2024,56,pmf,large_increase,0.045417516
3/2/2024,2,wk flu hosp rate change,3/16/2024,2,pmf,large_increase,0.026003866
3/2/2024,2,wk flu hosp rate change,3/16/2024,1,pmf,large_increase,0.019194899
3/2/2024,2,wk flu hosp rate change,3/16/2024,5,pmf,large_increase,0.018458574
3/2/2024,2,wk flu hosp rate change,3/16/2024,4,pmf,large_increase,0.000741753
3/2/2024,2,wk flu hosp rate change,3/16/2024,6,pmf,large_increase,0.000334853
3/2/2024,2,wk flu hosp rate change,3/16/2024,8,pmf,large_increase,0.000227038
3/2/2024,2,wk flu hosp rate change,3/16/2024,9,pmf,large_increase,0.024551601
3/2/2024,2,wk flu hosp rate change,3/16/2024,11,pmf,large_increase,0.019737733
3/2/2024,2,wk flu hosp rate change,3/16/2024,10,pmf,large_increase,0.014120762
3/2/2024,2,wk flu hosp rate change,3/16/2024,12,pmf,large_increase,0.008911336
3/2/2024,2,wk flu hosp rate change,3/16/2024,13,pmf,large_increase,0.017752117
3/2/2024,2,wk flu hosp rate change,3/16/2024,15,pmf,large_increase,0.008590356
3/2/2024,2,wk flu hosp rate change,3/16/2024,19,pmf,large_increase,0.005131416
3/2/2024,2,wk flu hosp rate change,3/16/2024,16,pmf,large_increase,0.002429687
3/2/2024,2,wk flu hosp rate change,3/16/2024,17,pmf,large_increase,0.011730315
3/2/2024,2,wk flu hosp rate change,3/16/2024,18,pmf,large_increase,0.008523156
3/2/2024,2,wk flu hosp rate change,3/16/2024,20,pmf,large_increase,0.00485001
3/2/2024,2,wk flu hosp rate change,3/16/2024,21,pmf,large_increase,0.001831821
3/2/2024,2,wk flu hosp rate change,3/16/2024,22,pmf,large_increase,0.051045822
3/2/2024,2,wk flu hosp rate change,3/16/2024,25,pmf,large_increase,0.060360846
3/2/2024,2,wk flu hosp rate change,3/16/2024,24,pmf,large_increase,0.049603155
3/2/2024,2,wk flu hosp rate change,3/16/2024,23,pmf,large_increase,0.042672887
3/2/2024,2,wk flu hosp rate change,3/16/2024,26,pmf,large_increase,0.010471255
3/2/2024,2,wk flu hosp rate change,3/16/2024,27,pmf,large_increase,0.001628822
3/2/2024,2,wk flu hosp rate change,3/16/2024,29,pmf,large_increase,0.000296317
3/2/2024,2,wk flu hosp rate change,3/16/2024,28,pmf,large_increase,0.000126167
3/2/2024,2,wk flu hosp rate change,3/16/2024,30,pmf,large_increase,0.023543228
3/2/2024,2,wk flu hosp rate change,3/16/2024,37,pmf,large_increase,0.012878679
3/2/2024,2,wk flu hosp rate change,3/16/2024,38,pmf,large_increase,0.001724964
3/2/2024,2,wk flu hosp rate change,3/16/2024,31,pmf,large_increase,0.000750057
3/2/2024,2,wk flu hosp rate change,3/16/2024,33,pmf,large_increase,0.03197841
3/2/2024,2,wk flu hosp rate change,3/16/2024,34,pmf,large_increase,0.028637855
3/2/2024,2,wk flu hosp rate change,3/16/2024,35,pmf,large_increase,0.016212916
3/2/2024,2,wk flu hosp rate change,3/16/2024,32,pmf,large_increase,0.008798415
3/2/2024,2,wk flu hosp rate change,3/16/2024,36,pmf,large_increase,0.012479038
3/2/2024,2,wk flu hosp rate change,3/16/2024,39,pmf,large_increase,0.004776851
3/2/2024,2,wk flu hosp rate change,3/16/2024,40,pmf,large_increase,0.001596952
3/2/2024,2,wk flu hosp rate change,3/16/2024,41,pmf,large_increase,0.000394987
3/2/2024,2,wk flu hosp rate change,3/16/2024,42,pmf,large_increase,0.045929176
