"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"02","pmf","large_increase",0.0297073307884225
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"01","pmf","large_increase",0.00214987531850519
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"05","pmf","large_increase",0.000373833394660794
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"04","pmf","large_increase",0.000338359955814549
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"06","pmf","large_increase",0.0515059403054171
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"08","pmf","large_increase",0.0309360431863571
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"09","pmf","large_increase",0.0157205936413092
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"11","pmf","large_increase",0.00948028886961694
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"10","pmf","large_increase",0.0600000524071593
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"12","pmf","large_increase",0.0456124897579213
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"13","pmf","large_increase",0.0130047396866388
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"15","pmf","large_increase",0.0085216064000263
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"19","pmf","large_increase",0.053979271368149
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"16","pmf","large_increase",0.0393331945571482
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"17","pmf","large_increase",0.0303501825311541
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"18","pmf","large_increase",0.0212481519051348
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"20","pmf","large_increase",0.01773109067805
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"21","pmf","large_increase",0.00446411092961074
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"22","pmf","large_increase",0.000811526357044068
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"25","pmf","large_increase",0.000141031927801238
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"24","pmf","large_increase",0.00827741477119037
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"23","pmf","large_increase",0.00236517923233337
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"26","pmf","large_increase",0.000263529202034429
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"27","pmf","large_increase",4.27593198165654e-05
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"29","pmf","large_increase",0.0417348112488762
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"28","pmf","large_increase",0.0273381782788733
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"30","pmf","large_increase",0.0199982008522459
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"37","pmf","large_increase",0.0159073061349525
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"38","pmf","large_increase",0.0650298886309966
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"31","pmf","large_increase",0.0634220185489139
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"33","pmf","large_increase",0.0494453078337593
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"34","pmf","large_increase",0.0288887442507397
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"35","pmf","large_increase",0.0565232858462075
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"32","pmf","large_increase",0.036261059825286
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"36","pmf","large_increase",0.0128339652444314
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"39","pmf","large_increase",0.00807316549730197
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"40","pmf","large_increase",0.00378638165690992
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"41","pmf","large_increase",0.000654208849380833
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"42","pmf","large_increase",9.47431904465557e-05
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"72","pmf","large_increase",8.53004887557685e-06
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"44","pmf","large_increase",1.61251423325126e-09
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"45","pmf","large_increase",4.08562073062058e-14
"FluSight-baseline_cat",2024-01-20,0,"wk flu hosp rate change",2024-01-20,"46","pmf","large_increase",0
