"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"02","pmf","large_increase",0.0137817773889204
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"01","pmf","large_increase",0.00876477438324974
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"05","pmf","large_increase",0.0393182029536352
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"04","pmf","large_increase",0.00705689095113371
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"06","pmf","large_increase",0.00320440124149701
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"08","pmf","large_increase",0.00138122347074021
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"09","pmf","large_increase",0.0492362587098928
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"11","pmf","large_increase",0.0353157695888601
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"10","pmf","large_increase",0.0228983749743228
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"12","pmf","large_increase",0.0132101477792675
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"13","pmf","large_increase",0.0398338461121394
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"15","pmf","large_increase",0.016909341581429
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"19","pmf","large_increase",0.00924384616940355
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"16","pmf","large_increase",0.00378843166292242
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"17","pmf","large_increase",0.015165477509175
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"18","pmf","large_increase",0.00890326177363021
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"20","pmf","large_increase",0.00373053370579279
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"21","pmf","large_increase",0.00103977276382083
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"22","pmf","large_increase",0.0761356188510744
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"25","pmf","large_increase",0.0748848256375668
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"24","pmf","large_increase",0.0684031004497139
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"23","pmf","large_increase",0.0576409912311467
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"26","pmf","large_increase",0.0226615005185744
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"27","pmf","large_increase",0.00261468768799267
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"29","pmf","large_increase",0.000410386822944808
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"28","pmf","large_increase",0.000147862116961162
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"30","pmf","large_increase",0.0102667079943999
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"37","pmf","large_increase",0.00165658517256528
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"38","pmf","large_increase",4.96701737338068e-05
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"31","pmf","large_increase",1.22784928380248e-06
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"33","pmf","large_increase",0.0585805227382971
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"34","pmf","large_increase",0.0389251266812705
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"35","pmf","large_increase",0.0223851796927084
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"32","pmf","large_increase",0.0103322909079597
"FluSight-baseline_cat",2023-12-09,0,"wk flu hosp rate change",2023-12-09,"36","pmf","large_increase",0.0263314922309255
