"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"02","pmf","large_increase",0.0470359803785461
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"01","pmf","large_increase",0.0311822719335035
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"05","pmf","large_increase",0.0233703619473143
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"04","pmf","large_increase",0.013703876842323
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"06","pmf","large_increase",0.0407719947440903
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"08","pmf","large_increase",0.0406790123456789
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"09","pmf","large_increase",0.0283714861606017
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"11","pmf","large_increase",0.0157038632361792
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"10","pmf","large_increase",0.0808144163458577
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"12","pmf","large_increase",0.0911289096020715
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"13","pmf","large_increase",0.0790932405521818
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"15","pmf","large_increase",0.0711603548550026
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"19","pmf","large_increase",0.0605473078955895
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"16","pmf","large_increase",0.0335767473012372
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"17","pmf","large_increase",0.0263122832907412
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"18","pmf","large_increase",0.0190473218911936
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"20","pmf","large_increase",0.0272929610323369
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"21","pmf","large_increase",0.00558909465175617
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"22","pmf","large_increase",0.00114960018427224
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"25","pmf","large_increase",0.00104182341574943
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"24","pmf","large_increase",0.0216744456679654
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"23","pmf","large_increase",0.0115692601005688
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"26","pmf","large_increase",0.0081539486096498
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"27","pmf","large_increase",0.00452711222441271
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"29","pmf","large_increase",0.0390887468294301
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"28","pmf","large_increase",0.0310626643224071
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"30","pmf","large_increase",0.0225294659950983
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"37","pmf","large_increase",0.0164751764850005
2025-01-11,0,"wk flu hosp rate change",2025-01-11,"38","pmf","large_increase",0.0396999765690729
