"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"02","pmf","large_increase",0.0151822355799573
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"01","pmf","large_increase",0.00985809585946562
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"05","pmf","large_increase",0.0216153550083465
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"04","pmf","large_increase",0.00382673051821847
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"06","pmf","large_increase",0.00230974679858653
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"08","pmf","large_increase",0.000821136418060142
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"09","pmf","large_increase",0.0490686846913939
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"11","pmf","large_increase",0.0353038090914992
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"10","pmf","large_increase",0.0238879844920142
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"12","pmf","large_increase",0.0131800257665612
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"13","pmf","large_increase",0.0496678880849274
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"15","pmf","large_increase",0.0209497458427801
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"19","pmf","large_increase",0.0110205526194486
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"16","pmf","large_increase",0.00470457985829154
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"17","pmf","large_increase",0.0222815173252231
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"18","pmf","large_increase",0.0114773125069955
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"20","pmf","large_increase",0.00559643062420978
"FluSight-baseline_cat",2024-01-06,0,"wk flu hosp rate change",2024-01-06,"21","pmf","large_increase",0.0015971852829233
