"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"02","pmf","large_increase",1.90438965477213e-05
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"01","pmf","large_increase",0.00661115729940032
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"05","pmf","large_increase",2.27878608907162e-05
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"04","pmf","large_increase",1.27164714314176e-08
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"06","pmf","large_increase",5.14294828946049e-10
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"08","pmf","large_increase",0.0270062584111141
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"09","pmf","large_increase",0.0238933342715444
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"11","pmf","large_increase",0.0177080997644885
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"10","pmf","large_increase",0.0121924365961014
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"12","pmf","large_increase",0.0186729630677136
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"13","pmf","large_increase",0.0145525958006549
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"15","pmf","large_increase",0.000899151921507579
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"19","pmf","large_increase",0.000179355735782316
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"16","pmf","large_increase",0.00373000630450115
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"17","pmf","large_increase",0.000170575097975578
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"18","pmf","large_increase",1.00257162501949e-05
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"20","pmf","large_increase",6.90170553152569e-07
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"21","pmf","large_increase",2.39808173319034e-14
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"22","pmf","large_increase",6.86570389429875e-09
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"25","pmf","large_increase",4.38844516281733e-11
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"24","pmf","large_increase",6.66133814775094e-16
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"23","pmf","large_increase",0.0243863969545431
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"26","pmf","large_increase",0.0246529634566165
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"27","pmf","large_increase",0.0209815708307579
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"29","pmf","large_increase",0.016377210649932
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"28","pmf","large_increase",0.00266023231753343
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"30","pmf","large_increase",1.34862352951792e-07
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"37","pmf","large_increase",3.26185634058618e-10
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"38","pmf","large_increase",3.35187892996913e-08
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"31","pmf","large_increase",0.0190620183312723
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"33","pmf","large_increase",0.0163598189434861
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"34","pmf","large_increase",0.0128731324552522
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"35","pmf","large_increase",0.00410865673587046
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"32","pmf","large_increase",0.0473817362649579
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"36","pmf","large_increase",0.0384729688795489
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"39","pmf","large_increase",0.0361004046358473
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"40","pmf","large_increase",0.0355635103466115
"FluSight-baseline_cat",2023-11-04,0,"wk flu hosp rate change",2023-11-04,"41","pmf","large_increase",0.0122778196691143
