location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_HE_Flu,0.043132104512521745,0.047449448511845224,0.04993051006464414,0.052653000788956905,0.05878131751717943,0.0431,0.0474,0.0499,0.0527,0.0588,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-12-17,"December 17, 2025"
US,US,1,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_HE_Flu,0.04749714614577577,0.06141589462394184,0.07024947987986815,0.08052704796458722,0.10513779925954278,0.0475,0.0614,0.0702,0.0805,0.1051,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-12-17,"December 17, 2025"
US,US,0,2025-12-20,2025-12-20,CMU-TimeSeries,0.02335016800256823,0.030878941298532397,0.0365769859086723,0.04357313595444852,0.05386896396539541,0.0234,0.0309,0.0366,0.0436,0.053900000000000003,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-12-17,"December 17, 2025"
US,US,1,2025-12-20,2025-12-27,CMU-TimeSeries,0.02023374364057544,0.03128363078923159,0.043497079415907206,0.05625951517038292,0.07991044869658831,0.0202,0.0313,0.0435,0.0563,0.0799,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-12-17,"December 17, 2025"
US,US,2,2025-12-20,2026-01-03,CMU-TimeSeries,0.016749506869734847,0.032473624318342414,0.04877918303478434,0.06827792396650566,0.09794851393344545,0.0167,0.0325,0.0488,0.0683,0.0979,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-12-17,"December 17, 2025"
US,US,0,2025-12-20,2025-12-20,CU-ensemble,0.0142,0.0275,0.0349,0.0446,0.0692,0.0142,0.0275,0.0349,0.0446,0.0692,Columbia University,Ensemble,2025-12-17,"December 17, 2025"
US,US,1,2025-12-20,2025-12-27,CU-ensemble,0.011,0.0267,0.0365,0.048,0.0777,0.011,0.0267,0.0365,0.048,0.0777,Columbia University,Ensemble,2025-12-17,"December 17, 2025"
US,US,2,2025-12-20,2026-01-03,CU-ensemble,0.0094,0.0266,0.0383,0.0529,0.0943,0.0094,0.0266,0.0383,0.0529,0.0943,Columbia University,Ensemble,2025-12-17,"December 17, 2025"
US,US,0,2025-12-20,2025-12-20,FluSight-baseline,0.013147500000000005,0.026850000000000002,0.0279,0.02895,0.04265249999999998,0.0131,0.0269,0.0279,0.029,0.0427,FluSight-baseline,Baseline model using reported weekly admissions,2025-12-17,"December 17, 2025"
US,US,1,2025-12-20,2025-12-27,FluSight-baseline,0.010466872643726444,0.02490147751477515,0.0279,0.03088356958569586,0.04533725427254274,0.0105,0.0249,0.0279,0.0309,0.0453,FluSight-baseline,Baseline model using reported weekly admissions,2025-12-17,"December 17, 2025"
