reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.01,11.02687152517327,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.025,23.255711696233917,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.05,66.16379607296194,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.1,92.3905308232061,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.15,117.83273373747927,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.2,143.48804647096543,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.25,153.1519283648779,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.3,161.5110445525753,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.35,165.22112077300588,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.4,168.66159938360013,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.45,171.33696208703694,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.5,174.16122657523044,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.55,183.79852053782528,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.6,193.83141400424853,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.65,210.44117738169268,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.7,227.35490674968923,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.75,242.9487606700622,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.8,258.91393567177784,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.85,287.2996644432305,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.9,345.8298655653953,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.95,592.5400807472439,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.975,821.6740131541912,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.99,1106.1881668409117,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.01,7.400218288362419,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.025,17.217043990819136,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.05,35.47234801268619,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.1,63.73158328758444,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.15,80.30944885709441,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.2,91.26744832723674,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.25,104.41292742136444,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.3,116.29710699170658,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.35,123.7840862745408,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.4,130.4439428835514,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.45,140.3339827636687,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.5,149.1371560470822,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.55,163.50799860202795,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.6,173.97953703358314,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.65,187.94905692467768,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.7,207.2686912227117,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.75,225.14030047038315,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.8,250.0525436612711,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.85,293.78831229080515,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.9,419.4503588703049,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.95,637.9800660678983,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.975,877.9462707328349,06
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.99,1140.9824929017182,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.01,7.990193329801317,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.025,11.960374982027828,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.05,21.227416707980897,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.1,43.16229788647906,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.15,61.82757315182801,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.2,75.37239084627481,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.25,85.98390163218255,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.3,98.53386482513326,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.35,112.86487475696885,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.4,122.61003662939906,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.45,134.96610304431368,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.5,143.81691156092091,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.55,157.01435647186076,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.6,174.27674697814552,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.65,195.45421578406427,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.7,218.3045077650084,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.75,234.55837642590663,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.8,283.06745170524357,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.85,346.84548151395643,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.9,481.1427946448158,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.95,740.2300145655659,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.975,993.344384138006,06
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.99,1238.0675603323955,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.01,4.858136708290993,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.025,8.25658401410746,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.05,13.179310042585684,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.1,27.522851005883332,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.15,37.88025388571826,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.2,47.00051515006469,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.25,54.88813203434109,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.3,67.065216858798,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.35,76.70122684574565,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.4,86.70577222547396,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.45,95.24457188338326,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.5,107.800122091843,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.55,121.77234027239902,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.6,135.8969079156039,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.65,162.03416797732984,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.7,186.33000584315488,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.75,224.57841066584473,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.8,276.35296375665513,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.85,347.34334337182565,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.9,491.0490207619477,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.95,675.9616638958756,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.975,959.2127697902484,06
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.99,1308.035502905116,06
2024-04-06,wk flu hosp rate change,0,2024-04-06,pmf,stable,0.948,06
2024-04-06,wk flu hosp rate change,0,2024-04-06,pmf,increase,0.036,06
2024-04-06,wk flu hosp rate change,0,2024-04-06,pmf,large_increase,0.016,06
2024-04-06,wk flu hosp rate change,0,2024-04-06,pmf,decrease,0,06
2024-04-06,wk flu hosp rate change,0,2024-04-06,pmf,large_decrease,0,06
2024-04-06,wk flu hosp rate change,1,2024-04-13,pmf,stable,0.94,06
2024-04-06,wk flu hosp rate change,1,2024-04-13,pmf,increase,0.055,06
2024-04-06,wk flu hosp rate change,1,2024-04-13,pmf,large_increase,0.005,06
2024-04-06,wk flu hosp rate change,1,2024-04-13,pmf,decrease,0,06
2024-04-06,wk flu hosp rate change,1,2024-04-13,pmf,large_decrease,0,06
2024-04-06,wk flu hosp rate change,2,2024-04-20,pmf,stable,0.973,06
2024-04-06,wk flu hosp rate change,2,2024-04-20,pmf,increase,0.027,06
2024-04-06,wk flu hosp rate change,2,2024-04-20,pmf,large_increase,0,06
2024-04-06,wk flu hosp rate change,2,2024-04-20,pmf,decrease,0,06
2024-04-06,wk flu hosp rate change,2,2024-04-20,pmf,large_decrease,0,06
2024-04-06,wk flu hosp rate change,3,2024-04-27,pmf,stable,0.985,06
2024-04-06,wk flu hosp rate change,3,2024-04-27,pmf,increase,0.015,06
2024-04-06,wk flu hosp rate change,3,2024-04-27,pmf,large_increase,0,06
2024-04-06,wk flu hosp rate change,3,2024-04-27,pmf,decrease,0,06
2024-04-06,wk flu hosp rate change,3,2024-04-27,pmf,large_decrease,0,06
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.01,7.974362517877063,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.025,19.472431286415446,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.05,27.80490115858568,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.1,36.09766047638351,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.15,44.52802219144275,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.2,49.63950809709165,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.25,52.77496670254541,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.3,54.720416106392875,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.35,56.113152509406504,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.4,57.101730667989706,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.45,57.86269386634775,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.5,59.14937939591746,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.55,60.67864886921046,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.6,64.92736292891037,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.65,70.15962740645732,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.7,77.41155059461543,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.75,84.14258109818797,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.8,90.350851259317,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.85,98.43219484750318,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.9,111.44926965852088,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.95,158.97652641211235,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.975,191.98798963397505,08
2024-04-06,wk inc flu hosp,0,2024-04-06,quantile,0.99,222.55498261624516,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.01,6.189275479816509,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.025,12.394511069202071,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.05,20.579869077765125,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.1,29.256731037216657,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.15,37.137530005959256,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.2,42.29138184594949,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.25,46.92410907834216,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.3,50.83895869091428,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.35,53.432801782902544,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.4,56.27956250618304,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.45,59.14218212556638,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.5,64.05108635839454,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.55,69.33681032584624,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.6,74.7058129832927,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.65,80.79838495935027,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.7,88.4720452004032,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.75,95.41985964848448,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.8,106.98454157273504,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.85,121.80328407337484,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.9,141.97798085258378,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.95,175.87973397300718,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.975,205.49716888140716,08
2024-04-06,wk inc flu hosp,1,2024-04-13,quantile,0.99,253.1149672559661,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.01,5.834878786001541,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.025,8.708971503876343,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.05,13.67059081702421,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.1,23.077304488368647,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.15,28.55561075661865,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.2,33.086590144747404,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.25,37.22998722677226,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.3,41.415836564430585,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.35,44.8103486868997,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.4,48.628473402607725,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.45,52.14190243461847,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.5,57.60222669848241,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.55,62.29576943409535,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.6,67.52401578574816,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.65,74.57552477908312,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.7,81.59856884724888,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.75,91.41404291637112,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.8,104.6477517353104,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.85,118.71502244263586,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.9,147.35478684311948,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.95,192.7141508331162,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.975,230.73033698517867,08
2024-04-06,wk inc flu hosp,2,2024-04-20,quantile,0.99,271.0462630855539,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.01,3.7205715259527863,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.025,6.791053728323861,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.05,11.061844953097063,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.1,16.967029909638587,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.15,20.80942484119988,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.2,24.232650018590977,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.25,27.55423542543808,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.3,32.40404932730362,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.35,35.40247787525643,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.4,38.52458708977478,08
2024-04-06,wk inc flu hosp,3,2024-04-27,quantile,0.45,43.49095543711787,08
