reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.01,1175,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.025,2053,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.05,2489.8,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.1,2765,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.15,2935.25,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.2,3010,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.25,3088.5,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.3,3150.4,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.35,3217.5499999999997,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.4,3276,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.45,3311.1,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.5,3346,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.55,3365,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.6,3419.4,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.65,3469,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.7,3546.8999999999996,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.75,3657.25,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.8,3713.400000000001,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.85,3864.55,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.9,4093.300000000001,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.95,4751,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.975,4881.124999999998,US
2025-04-19,wk inc flu hosp,0,2025-04-19,quantile,0.99,7653,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.01,563.73,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.025,974.825,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.05,1570.55,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.1,1924.6,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.15,2115.55,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.2,2231.4,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.25,2351.75,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.3,2442.3999999999996,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.35,2523.65,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.4,2604.6,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.45,2671,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.5,2738,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.55,2818.45,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.6,2897.3999999999996,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.65,3000.35,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.7,3096.8999999999996,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.75,3254,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.8,3420.4,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.85,3627.9,US
2025-04-19,wk inc flu hosp,1,2025-04-26,quantile,0.9,4041.3,US
