reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.01,539,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.025,1062.3000000000002,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.05,1105.75,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.1,1232,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.15,1288,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.2,1352,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.25,1411,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.3,1465,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.35,1532.3,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.4,1571.8000000000002,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.45,1611,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.5,1635,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.55,1655,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.6,1707.6,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.65,1758,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.7,1840.3,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.75,1880,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.8,1959,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.85,2040,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.9,2128.1,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.95,2285.2,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.975,2539,US
2025-05-17,wk inc flu hosp,0,2025-05-17,quantile,0.99,8370,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.01,153.76000000000005,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.025,382.9,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.05,576.9000000000001,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.1,715.9,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.15,791.85,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.2,848.8,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.25,920.75,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.3,978.4,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.35,1024,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.4,1076.2,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.45,1111.55,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.5,1158,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.55,1209.45,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.6,1262.1999999999998,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.65,1314.35,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.7,1374,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.75,1463,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.8,1545.2000000000005,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.85,1661.4499999999998,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.9,1810.0000000000005,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.95,1992.3499999999997,US
2025-05-17,wk inc flu hosp,1,2025-05-24,quantile,0.975,2237.024999999999,US
