reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.01,10.796719250893137,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.025,49.75512642338483,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.05,81.85759744671938,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.1,123.58712808397856,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.15,145.06054378060546,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.2,166.00288402578107,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.25,182.16968475456545,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.3,187.9041073128612,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.35,191.1967317321333,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.4,192.0632915260989,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.45,195.02916720383044,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.5,200.4815195044246,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.55,212.35362927087337,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.6,226.67894418342416,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.65,243.57327571381944,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.7,258.82832936505326,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.75,275.47734115958605,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.8,304.5101635451721,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.85,345.585193362582,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.9,395.54022765295423,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.95,655.6924209778197,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.975,884.3659879120329,06
2024-03-16,wk inc flu hosp,0,2024-03-16,quantile,0.99,1103.159322936678,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.01,4.621238357583208,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.025,13.956452477069682,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.05,38.182292867016045,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.1,59.61116671390863,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.15,76.49996729483955,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.2,93.26604103241162,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.25,108.08033306670993,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.3,118.44128743079396,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.35,123.84588319460369,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.4,130.25686966280287,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.45,138.10012097290843,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.5,146.0881063994147,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.55,157.54395211397895,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.6,167.59268619854015,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.65,179.6788954283018,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.7,199.14802941437316,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.75,218.34907279169232,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.8,247.3873950879704,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.85,289.630365116222,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.9,356.1436593254283,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.95,575.438937522694,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.975,798.0630881897857,06
2024-03-16,wk inc flu hosp,1,2024-03-23,quantile,0.99,1118.5808338790366,06
2024-03-16,wk inc flu hosp,2,2024-03-30,quantile,0.01,3.384779659276293,06
2024-03-16,wk inc flu hosp,2,2024-03-30,quantile,0.025,8.750658616199344,06
2024-03-16,wk inc flu hosp,2,2024-03-30,quantile,0.05,19.32175255627117,06
2024-03-16,wk inc flu hosp,2,2024-03-30,quantile,0.1,38.71901133864219,06
