reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.01,8109,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.025,9298,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.05,10161.95,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.1,10849,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.15,11322.05,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.2,11500.4,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.25,11737,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.3,11847,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.35,11972.95,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.4,12138,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.45,12270.95,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.5,12409,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.55,12578.9,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.6,12723,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.65,12874,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.7,13059.9,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.75,13337,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.8,13668,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.85,14085.15,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.9,14683.3,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.95,16370,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.975,17716.074999999997,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.99,18877,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.01,9439.93,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.025,10895.975,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.05,12671.9,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.1,13912.3,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.15,14824.3,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.2,15354.2,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.25,15781.75,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.3,16195.7,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.35,16501.949999999997,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.4,16829.6,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.45,17134.5,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.5,17423,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.55,17743.9,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.6,18086.8,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.65,18524.4,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.7,18958.5,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.75,19568.75,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.8,20226.8,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.85,20920.85,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.9,22479.3,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.95,25396.65,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.975,27622.4,US
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.99,30439.32999999999,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.01,10861.96,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.025,12591.1,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.05,14469.95,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.1,16382.8,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.15,17653.399999999998,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.2,18536.800000000003,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.25,19180.25,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.3,19689.8,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.35,20182.3,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.4,20755.6,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.45,21256.6,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.5,21902.5,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.55,22519.95,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.6,23143.199999999997,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.65,23776.25,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.7,24559.6,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.75,25211.5,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.8,26415.2,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.85,27972.6,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.9,29522.2,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.95,33260.24999999999,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.975,37667.225,US
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.99,44946.09,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.01,6873.96,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.025,10076.4,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.05,12277,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.1,14540.7,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.15,15537.9,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.2,16529.6,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.25,17498.5,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.3,18184.7,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.35,18749.55,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.4,19364.4,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.45,19888.300000000003,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.5,20530,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.55,21314.9,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.6,22156.800000000003,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.65,23001.45,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.7,23596.5,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.75,24730,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.8,26008.4,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.85,28126.449999999997,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.9,30408.4,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.95,35427.9,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.975,39150.674999999974,US
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.99,46801.29999999998,US
2025-12-20,wk flu hosp rate change,0,2025-12-20,pmf,stable,0.058,US
2025-12-20,wk flu hosp rate change,0,2025-12-20,pmf,increase,0.854,US
2025-12-20,wk flu hosp rate change,0,2025-12-20,pmf,large_increase,0.07,US
2025-12-20,wk flu hosp rate change,0,2025-12-20,pmf,decrease,0.018,US
2025-12-20,wk flu hosp rate change,0,2025-12-20,pmf,large_decrease,0,US
2025-12-20,wk flu hosp rate change,1,2025-12-27,pmf,stable,0.025,US
2025-12-20,wk flu hosp rate change,1,2025-12-27,pmf,increase,0.739,US
2025-12-20,wk flu hosp rate change,1,2025-12-27,pmf,large_increase,0.231,US
2025-12-20,wk flu hosp rate change,1,2025-12-27,pmf,decrease,0.005,US
2025-12-20,wk flu hosp rate change,1,2025-12-27,pmf,large_decrease,0,US
2025-12-20,wk flu hosp rate change,2,2026-01-03,pmf,stable,0.019,US
2025-12-20,wk flu hosp rate change,2,2026-01-03,pmf,increase,0.58,US
2025-12-20,wk flu hosp rate change,2,2026-01-03,pmf,large_increase,0.398,US
2025-12-20,wk flu hosp rate change,2,2026-01-03,pmf,decrease,0.003,US
2025-12-20,wk flu hosp rate change,2,2026-01-03,pmf,large_decrease,0,US
2025-12-20,wk flu hosp rate change,3,2026-01-10,pmf,stable,0.057,US
2025-12-20,wk flu hosp rate change,3,2026-01-10,pmf,increase,0.758,US
2025-12-20,wk flu hosp rate change,3,2026-01-10,pmf,large_increase,0.18,US
2025-12-20,wk flu hosp rate change,3,2026-01-10,pmf,decrease,0.005,US
2025-12-20,wk flu hosp rate change,3,2026-01-10,pmf,large_decrease,0,US
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.01,70,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.025,77,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.05,81,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.1,86,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.15,88,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.2,91,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.25,93,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.3,95,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.35,97,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.4,99,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.45,100,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.5,102,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.55,104,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.6,106,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.65,108,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.7,111,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.75,114,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.8,118,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.85,122,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.9,128,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.95,138,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.975,161,01
2025-12-20,wk inc flu hosp,0,2025-12-20,quantile,0.99,178,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.01,61,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.025,67,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.05,74,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.1,84,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.15,90,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.2,94,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.25,98,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.3,102,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.35,105,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.4,109,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.45,114,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.5,117,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.55,122,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.6,127,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.65,133,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.7,138,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.75,145,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.8,153,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.85,164,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.9,178,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.95,205,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.975,239,01
2025-12-20,wk inc flu hosp,1,2025-12-27,quantile,0.99,355,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.01,45,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.025,54,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.05,62,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.1,73,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.15,81,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.2,87,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.25,93,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.3,99,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.35,106,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.4,111,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.45,118,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.5,124,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.55,131,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.6,138,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.65,145,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.7,155,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.75,167,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.8,182,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.85,199,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.9,221,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.95,273,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.975,316,01
2025-12-20,wk inc flu hosp,2,2026-01-03,quantile,0.99,505,01
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.01,34,01
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.025,43,01
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.05,53,01
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.1,64,01
2025-12-20,wk inc flu hosp,3,2026-01-10,quantile,0.15,72,01
