reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.01,1836.83,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.025,2013,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.05,2094,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.1,2135,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.15,2169,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.2,2188,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.25,2210,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.3,2225,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.35,2244,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.4,2258,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.45,2272,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.5,2281,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.55,2287.45,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.6,2300.4,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.65,2316,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.7,2329,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.75,2346,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.8,2383.8,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.85,2412,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.9,2474,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.95,2604,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.975,2642.0999999999995,US
2025-11-22,wk inc flu hosp,0,2025-11-22,quantile,0.99,2794,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.01,917.86,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.025,1416.6750000000002,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.05,1808.2,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.1,2054.6,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.15,2177.4,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.2,2261.8,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.25,2351.75,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.3,2404.7,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.35,2463.65,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.4,2523,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.45,2593.75,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.5,2655,US
2025-11-22,wk inc flu hosp,1,2025-11-29,quantile,0.55,2727.45,US
