reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.01,4450.42,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.025,4894,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.05,5297,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.1,5650,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.15,5869.8,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.2,6000,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.25,6118,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.3,6179,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.35,6341,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.4,6419.8,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.45,6501.55,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.5,6548,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.55,6600,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.6,6655,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.65,6767,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.7,6898,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.75,7032,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.8,7206.000000000002,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.85,7505.6500000000015,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.9,7721.700000000004,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.95,8347.149999999998,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.975,8637,US
2026-03-21,wk inc flu hosp,0,2026-03-21,quantile,0.99,8800.849999999999,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.01,2782.09,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.025,3455.45,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.05,3936.35,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.1,4394.9000000000005,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.15,4629.1,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.2,4842.4,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.25,4948.5,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.3,5127.7,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.35,5288.3,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.4,5437.6,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.45,5529.549999999999,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.5,5644,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.55,5734.450000000001,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.6,5855,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.65,6050.35,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.7,6263.6,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.75,6429.75,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.8,6653.000000000001,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.85,6926.15,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.9,7254.600000000001,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.95,7833.649999999999,US
2026-03-21,wk inc flu hosp,1,2026-03-28,quantile,0.975,8433.675,US
