reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.01,22508.65,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.025,23215,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.05,25209,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.1,26154,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.15,26862.3,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.2,27451,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.25,28019,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.3,28221.5,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.35,28430.699999999997,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.4,28733,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.45,29011.949999999997,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.5,29367,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.55,29670,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.6,29953,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.65,30345,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.7,30783,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.75,30978,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.8,31486,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.85,32394,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.9,33297,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.95,34637.39999999999,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.975,37303,US
2025-03-01,wk inc flu hosp,0,2025-03-01,quantile,0.99,40821,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.01,9458.59,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.025,15945.25,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.05,17336.2,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.1,19231.3,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.15,20082.95,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.2,20785.2,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.25,21468,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.3,22112.5,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.35,22483.75,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.4,22912.6,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.45,23313.050000000003,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.5,23793.5,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.55,24154.9,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.6,24501.6,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.65,24954.2,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.7,25488.6,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.75,25948.25,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.8,26526,US
2025-03-01,wk inc flu hosp,1,2025-03-08,quantile,0.85,27420.35,US
