reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.01,3006.9300000000003,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.025,8681.75,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.05,9921,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.1,10713,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.15,11110.100000000002,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.2,11425,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.25,11661.25,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.3,11850,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.35,12014,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.4,12086,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.45,12192.3,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.5,12300.5,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.55,12405,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.6,12495,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.65,12583,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.7,12690.9,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.75,12920,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.8,13353.4,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.85,13986,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.9,15030,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.95,16284,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.975,17063,US
2026-02-28,wk inc flu hosp,0,2026-02-28,quantile,0.99,20689.289999999975,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.01,2308.66,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.025,5166.8,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.05,8161,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.1,8992.6,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.15,9650.65,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.2,10036.8,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.25,10384,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.3,10710.7,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.35,11023.65,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.4,11222.2,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.45,11389.2,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.5,11582.5,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.55,11724,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.6,11967.2,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.65,12349.35,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.7,12658.4,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.75,13214.25,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.8,13677.4,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.85,14426.550000000005,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.9,15382.3,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.95,17706.399999999998,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.975,20024.42499999999,US
2026-02-28,wk inc flu hosp,1,2026-03-07,quantile,0.99,30891.979999999996,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.01,1642.13,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.025,3267.775,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.05,6214.85,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.1,7645,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.15,8286.1,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.2,8678.8,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.25,8987,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.3,9348.7,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.35,9668.8,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.4,9935.4,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.45,10183.3,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.5,10423,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.55,10745,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.6,11088.8,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.65,11488.05,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.7,11871.6,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.75,12426.000000000002,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.8,12983.8,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.85,13943.75,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.9,15228.1,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.95,18284.39999999999,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.975,26404.174999999952,US
2026-02-28,wk inc flu hosp,2,2026-03-14,quantile,0.99,34296.659999999996,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.01,918.89,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.025,1981.25,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.05,4634.8,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.1,6196.3,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.15,7162.85,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.2,7553.200000000001,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.25,7874.75,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.3,8235.4,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.35,8493.65,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.4,8825.2,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.45,9155.95,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.5,9462,US
2026-02-28,wk inc flu hosp,3,2026-03-21,quantile,0.55,9793,US
