reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.01,657,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.025,721,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.05,792.95,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.1,944,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.15,1077,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.2,1150,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.25,1233,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.3,1267,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.35,1297,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.4,1299,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.45,1302,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.5,1306,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.55,1308.45,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.6,1319.2000000000005,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.65,1347,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.7,1376.9,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.75,1430,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.8,1473,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.85,1536,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.9,1617,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.95,1756.749999999999,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.975,1877,US
2026-05-02,wk inc flu hosp,0,2026-05-02,quantile,0.99,2014.04,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.01,159.99,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.025,348,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.05,433,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.1,556.6,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.15,679,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.2,778.8000000000001,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.25,845.75,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.3,884,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.35,958,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.4,989.2,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.45,1017.55,US
2026-05-02,wk inc flu hosp,1,2026-05-09,quantile,0.5,1032,US
