reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.01,2.2250870302452195,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.025,14.352021860769698,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.05,18.502053713872844,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.1,25.56282517250911,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.15,30.773006199033492,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.2,33.63054279456409,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.25,35.9749385138707,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.3,37.65441880402807,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.35,38.33826508471317,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.4,38.659036407393735,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.45,38.975587671609695,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.5,39.529916296913385,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.55,40.68398528283058,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.6,43.627945076970285,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.65,46.72723205583659,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.7,50.2956248683209,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.75,55.0682622093136,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.8,58.39459011252141,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.85,64.96660857888197,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.9,77.53959254217125,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.95,121.56380702155013,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.975,281.84995474682046,06
2023-10-21,wk inc flu hosp,-1,2023-10-14,quantile,0.99,425.86946830156194,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.01,1.938652107089968,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.025,6.208974462353716,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.05,15.355029770546425,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.1,21.736173279094125,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.15,26.497011980899906,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.2,30.52717631318001,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.25,33.518286264887266,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.3,36.11868638098241,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.35,38.08297337332948,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.4,39.632299469373,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.45,42.325542675229926,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.5,44.64518685224145,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.55,47.93596847514422,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.6,51.76842715006154,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.65,55.93549630128936,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.7,61.16693658109558,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.75,67.3531777550576,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.8,77.51324246252736,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.85,88.53531797335557,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.9,125.81877705221382,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.95,263.93841981268463,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.975,433.88681244471996,06
2023-10-21,wk inc flu hosp,0,2023-10-21,quantile,0.99,818.3513943846816,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.01,1.3366102773620083,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.025,3.6281123683710046,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.05,12.139105055699869,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.1,20.543704641942877,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.15,27.391412729755704,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.2,33.394917374174526,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.25,37.15503284116848,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.3,40.29074301967303,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.35,42.66599544721618,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.4,46.00400314929293,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.45,50.52933086573549,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.5,55.21249051984304,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.55,59.22313115670259,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.6,63.731179602272874,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.65,69.98102099284002,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.7,76.87020402867702,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.75,87.70962845364319,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.8,98.98898326845833,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.85,122.03653244937729,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.9,178.6744557923711,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.95,363.58736455004373,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.975,584.1503423436624,06
2023-10-21,wk inc flu hosp,1,2023-10-28,quantile,0.99,964.7641943275779,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.01,1.8600053225282231,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.025,3.8353728382805836,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.05,11.121696125049404,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.1,23.569446913020077,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.15,31.314932566449237,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.2,40.382049268171315,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.25,46.124292353592004,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.3,50.55037178844408,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.35,54.485113077111876,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.4,60.75120633683232,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.45,66.3548895726417,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.5,73.1315730723222,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.55,80.00947633589357,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.6,89.87511363980624,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.65,101.93623864533369,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.7,112.90723230931778,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.75,134.77906670278992,06
2023-10-21,wk inc flu hosp,2,2023-11-04,quantile,0.8,152.6219649244074,06
