reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.01,127.95093223431256,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.025,129.5432216464954,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.05,136.52428765037155,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.1,150.95961273750197,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.15,158.55689607168773,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.2,171.17932741008354,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.25,177.9590941738694,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.3,186.17784739487587,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.35,196.73657691252163,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.4,211.1668298718156,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.45,218.47630220949628,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.5,229.76462250246888,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.55,237.49160044886952,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.6,244.07652290430497,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.65,256.3890270077112,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.7,270.3635442762751,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.75,295.88711126995474,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.8,337.92225388082716,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.85,357.8889972898663,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.9,392.06526918871464,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.95,444.5374078582081,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.975,580.4654729968315,06
2024-03-02,wk inc flu hosp,0,2024-03-02,quantile,0.99,1006.7014901080664,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.01,107.78663691795072,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.025,113.44673075479398,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.05,118.50445132111784,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.1,124.477727421103,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.15,131.88173061896003,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.2,137.7840415648189,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.25,146.26970387812852,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.3,155.91678466475128,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.35,163.1011392848553,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.4,169.45737813877196,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.45,178.4054716642604,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.5,187.98863888278672,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.55,200.5739072488127,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.6,214.36010810392935,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.65,232.0744545615093,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.7,244.25201655939665,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.75,273.69689588553206,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.8,310.19231755937557,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.85,363.21222585492177,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.9,436.3253629636378,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.95,585.3784805573739,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.975,754.1229973336063,06
2024-03-02,wk inc flu hosp,1,2024-03-09,quantile,0.99,1072.2284444221411,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.01,104.62576309293765,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.025,105.88117603154754,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.05,109.39620824653338,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.1,113.97372881931494,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.15,119.47631100289112,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.2,124.5781683567008,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.25,129.43325208514915,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.3,135.16469272282814,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.35,143.07713776217452,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.4,152.08744740124456,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.45,164.10044445080308,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.5,172.79114019409326,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.55,185.63143604156875,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.6,203.06305627610016,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.65,220.11318697735328,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.7,252.73494539194135,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.75,280.34233619828103,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.8,328.8622457316646,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.85,398.40461764819503,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.9,511.2411109484733,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.95,676.8688574504823,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.975,965.1873806822844,06
2024-03-02,wk inc flu hosp,2,2024-03-16,quantile,0.99,1286.8240727120867,06
2024-03-02,wk inc flu hosp,3,2024-03-23,quantile,0.01,101.49772075455554,06
2024-03-02,wk inc flu hosp,3,2024-03-23,quantile,0.025,102.47982566845366,06
2024-03-02,wk inc flu hosp,3,2024-03-23,quantile,0.05,103.60748747302068,06
2024-03-02,wk inc flu hosp,3,2024-03-23,quantile,0.1,106.84196579889938,06
2024-03-02,wk inc flu hosp,3,2024-03-23,quantile,0.15,110.55972912596532,06
