reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.01,9780.02,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.025,11695.575,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.05,12933,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.1,13780.4,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.15,14372,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.2,14684,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.25,14868,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.3,15040,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.35,15146,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.4,15263,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.45,15436,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.5,15538,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.55,15702,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.6,15855,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.65,15975,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.7,16146,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.75,16457.000000000004,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.8,16860,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.85,17264.000000000004,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.9,17723.100000000006,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.95,19780,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.975,21798,US
2026-02-07,wk inc flu hosp,0,2026-02-07,quantile,0.99,22545.759999999995,US
2026-02-07,wk inc flu hosp,1,2026-02-14,quantile,0.01,6611.91,US
2026-02-07,wk inc flu hosp,1,2026-02-14,quantile,0.025,8332.35,US
