reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.01,17324,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.025,19746,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.05,21365.1,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.1,22160,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.15,22922,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.2,23426,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.25,23799.75,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.3,24052,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.35,24275.85,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.4,24579,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.45,24928.25,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.5,25145,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.55,25495.85,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.6,25838,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.65,26169,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.7,26473,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.75,26929.25,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.8,27440,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.85,28400.75,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.9,29559,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.95,31709,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.975,34236.69999999999,US
2025-12-27,wk inc flu hosp,0,2025-12-27,quantile,0.99,39121,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.01,16242.13,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.025,20483.925,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.05,23813.85,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.1,26063.2,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.15,27247.4,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.2,28110.2,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.25,28939.25,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.3,29568.199999999997,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.35,30207.1,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.4,30801.2,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.45,31385.85,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.5,31989.5,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.55,32603.05,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.6,33382.2,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.65,34153.35,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.7,34817.299999999996,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.75,35726.25,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.8,37392.2,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.85,38928.4,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.9,40808.5,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.95,44995.3,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.975,51638.84999999999,US
2025-12-27,wk inc flu hosp,1,2026-01-03,quantile,0.99,58764.14999999997,US
2025-12-27,wk inc flu hosp,2,2026-01-10,quantile,0.01,12629.87,US
2025-12-27,wk inc flu hosp,2,2026-01-10,quantile,0.025,15899.725,US
2025-12-27,wk inc flu hosp,2,2026-01-10,quantile,0.05,20513.05,US
2025-12-27,wk inc flu hosp,2,2026-01-10,quantile,0.1,23519.199999999997,US
