reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.01,3173,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.025,5014,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.05,5754.1500000000005,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.1,6152,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.15,6382,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.2,6599,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.25,6733,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.3,6821,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.35,6906.299999999999,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.4,7008.4,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.45,7165.75,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.5,7225.5,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.55,7347,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.6,7461.799999999999,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.65,7565.45,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.7,7740,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.75,7849,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.8,8037,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.85,8285.449999999997,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.9,8641.6,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.95,9300.149999999994,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.975,9939.299999999996,US
2024-12-14,wk inc flu hosp,0,2024-12-14,quantile,0.99,14636,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.01,3279.98,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.025,4570.475,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.05,6085,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.1,7105.8,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.15,7623.049999999999,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.2,8006,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.25,8265.25,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.3,8475,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.35,8706.65,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.4,8930.400000000001,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.45,9171.05,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.5,9381,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.55,9556.35,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.6,9792.8,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.65,10035.05,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.7,10310.3,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.75,10653.75,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.8,11130.8,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.85,11604.6,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.9,12340.3,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.95,14157.249999999993,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.975,18621.474999999995,US
2024-12-14,wk inc flu hosp,1,2024-12-21,quantile,0.99,23285.8,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.01,2744.75,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.025,5198.1,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.05,6385.65,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.1,8384,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.15,8977.3,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.2,9503,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.25,9909.25,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.3,10394.3,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.35,10781.6,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.4,11106.2,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.45,11472.15,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.5,11844,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.55,12169.8,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.6,12478.6,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.65,12929.35,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.7,13319.7,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.75,13799.25,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.8,14369.2,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.85,15242.1,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.9,16532.600000000002,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.95,20836.699999999983,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.975,24419.549999999977,US
2024-12-14,wk inc flu hosp,2,2024-12-28,quantile,0.99,35023.79999999998,US
2024-12-14,wk inc flu hosp,3,2025-01-04,quantile,0.01,1851.6,US
2024-12-14,wk inc flu hosp,3,2025-01-04,quantile,0.025,4700.0250000000005,US
2024-12-14,wk inc flu hosp,3,2025-01-04,quantile,0.05,5988,US
