reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.01,6829,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.025,9669,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.05,10854,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.1,11975.6,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.15,12464,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.2,12853,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.25,13038,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.3,13145,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.35,13255,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.4,13403.2,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.45,13576.75,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.5,13694,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.55,13854,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.6,13997,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.65,14120,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.7,14256,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.75,14691.750000000004,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.8,14976.2,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.85,15345.650000000003,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.9,15659.400000000003,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.95,17106,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.975,19484,US
2026-02-21,wk inc flu hosp,0,2026-02-21,quantile,0.99,23488,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.01,5595.280000000001,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.025,7548.725,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.05,9294.6,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.1,10705.9,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.15,11247.55,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.2,11675,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.25,11983.75,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.3,12288.4,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.35,12511.9,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.4,12746,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.45,12975.1,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.5,13168.5,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.55,13385.9,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.6,13653.8,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.65,13939.850000000002,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.7,14198.3,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.75,14542.500000000004,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.8,15013.600000000002,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.85,15822.45,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.9,16913.90000000001,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.95,18879.699999999997,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.975,21203.124999999996,US
2026-02-21,wk inc flu hosp,1,2026-02-28,quantile,0.99,27428.929999999997,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.01,1612.16,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.025,4871.875,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.05,6783.95,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.1,8328.5,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.15,9108.75,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.2,9536,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.25,9905.25,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.3,10240.7,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.35,10642.65,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.4,10954.6,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.45,11190.85,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.5,11488,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.55,11753,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.6,12129.2,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.65,12496,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.7,13035,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.75,13614.25,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.8,14096,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.85,14993.15,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.9,15986.800000000005,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.95,18749.050000000003,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.975,21273.27499999999,US
2026-02-21,wk inc flu hosp,2,2026-03-07,quantile,0.99,24097.339999999993,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.01,829.96,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.025,3468,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.05,5420.05,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.1,6575.8,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.15,7530.65,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.2,8245.6,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.25,8723.5,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.3,9104.2,US
2026-02-21,wk inc flu hosp,3,2026-03-14,quantile,0.35,9458.4,US
