reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.01,5.4017870228768095,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.025,9.497739483327225,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.05,18.681210759383102,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.1,26.476021785362025,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.15,31.060121173229348,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.2,34.9247095288438,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.25,37.37347831103389,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.3,40.915259048627554,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.35,42.354329458578995,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.4,44.296457680639364,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.45,46.51922990033978,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.5,48.27877148822521,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.55,52.257117212580944,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.6,56.88135856379763,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.65,63.479699800415865,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.7,69.80537570401505,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.75,74.79019323637463,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.8,83.47385714100741,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.85,92.40500530214472,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.9,108.30115204133044,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.95,153.02567974922113,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.975,275.2333650285411,06
2023-10-28,wk inc flu hosp,-1,2023-10-21,quantile,0.99,516.0714419635146,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.01,6.955901610170471,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.025,11.621641632693938,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.05,18.87017343789472,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.1,31.237578369551432,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.15,36.2242034959318,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.2,41.20891591480385,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.25,46.32807786144276,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.3,50.06380533598143,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.35,52.62722286719247,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.4,56.31967133603359,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.45,61.08635909620794,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.5,66.30949468273145,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.55,70.40066184578677,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.6,74.73144481553511,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.65,79.53329755483975,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.7,87.55516386933124,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.75,98.48851977105016,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.8,108.94271977438765,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.85,123.32372681055892,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.9,150.56381459127618,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.95,220.1509277037719,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.975,386.2060513943876,06
2023-10-28,wk inc flu hosp,0,2023-10-28,quantile,0.99,769.7075517729945,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.01,4.494064019150915,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.025,8.020036324554676,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.05,14.826530184857074,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.1,27.311870103058308,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.15,36.25990224322126,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.2,43.555127909031306,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.25,49.29970585381766,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.3,55.6872382405995,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.35,61.17074712710829,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.4,67.34256117477722,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.45,73.5249612529623,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.5,80.22402728385356,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.55,87.42906632287246,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.6,97.91910450230586,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.65,108.13787095632478,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.7,122.4049062622193,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.75,138.24737536004235,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.8,155.79286282976855,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.85,187.99283750018213,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.9,277.8079108546763,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.95,459.2207078488937,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.975,712.338957538978,06
2023-10-28,wk inc flu hosp,1,2023-11-04,quantile,0.99,1522.4651621730504,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.01,6.145481994454673,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.025,12.79281095508503,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.05,21.633362739120418,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.1,37.13011970573042,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.15,47.21712154093973,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.2,56.04010357237535,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.25,67.00453473847818,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.3,76.50449150697251,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.35,83.7676775839386,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.4,91.86972042384724,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.45,101.01800048188059,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.5,108.83552716217861,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.55,120.82485087065312,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.6,136.67474239224958,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.65,150.46051532055256,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.7,165.7243766493522,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.75,188.82362085780397,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.8,221.67321221069784,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.85,265.45119175491647,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.9,354.43992795507614,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.95,564.1912174236979,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.975,821.0317212548255,06
2023-10-28,wk inc flu hosp,2,2023-11-11,quantile,0.99,2059.995427647387,06
2023-10-28,wk inc flu hosp,3,2023-11-18,quantile,0.01,8.897872260084975,06
2023-10-28,wk inc flu hosp,3,2023-11-18,quantile,0.025,16.24315177536786,06
2023-10-28,wk inc flu hosp,3,2023-11-18,quantile,0.05,24.73701716985791,06
2023-10-28,wk inc flu hosp,3,2023-11-18,quantile,0.1,40.980544138502125,06
2023-10-28,wk inc flu hosp,3,2023-11-18,quantile,0.15,55.16481738810223,06
