"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.01"," 699.57"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.025"," 783.52"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.05"," 858.82"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.1"," 922.55"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.15"," 964.74"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.2","1002.81"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.25","1027.46"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.3","1061.10"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.35","1092.24"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.4","1122.67"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.45","1150.28"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.5","1183.50"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.55","1205.66"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.6","1232.80"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.65","1259.60"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.7","1298.34"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.75","1338.42"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.8","1382.88"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.85","1443.11"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.9","1525.93"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.95","1676.08"
"2026-05-23","wk inc flu hosp",0,"2026-05-23","US","quantile","0.975","1869.08"
