location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-10-18,2025-10-18,CEPH-Rtrend_fluH,744,1078,1324,1620,2320,744,1078,1324,1620,2320,CEPH Lab at Indiana University,Rtrend FluH,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,CEPH-Rtrend_fluH,300,647,977,1454,2863,300,647,977,1454,2863,CEPH Lab at Indiana University,Rtrend FluH,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,CEPH-Rtrend_fluH,120,376,679,1179,2858,120,376,679,1179,2858,CEPH Lab at Indiana University,Rtrend FluH,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,CFA_Pyrenew-Pyrenew_HE_Flu,1159.025,1385,1509,1638,1931.3,1159,1385,1509,1638,1931,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,CFA_Pyrenew-Pyrenew_HE_Flu,981.95,1184,1336.5,1481.5,1814.775,982,1184,1336,1482,1815,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,CMU-TimeSeries,258.584527117853,778.669953049745,1259.75950962694,1709.28369336379,2958.10476219951,259,779,1260,1709,2958,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,CMU-TimeSeries,187.158151731441,519.375162629887,979.548854706247,1509.94120461446,2954.11088431533,187,519,980,1510,2954,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,CMU-TimeSeries,152.158480830799,424.287033847755,733.779638077011,1306.51053027442,2946.35172081684,152,424,734,1307,2946,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,CU-ensemble,967,1323,1418,1488,3126,967,1323,1418,1488,3126,Columbia University,Ensemble,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,CU-ensemble,821,1044,1218,1313,4845,821,1044,1218,1313,4845,Columbia University,Ensemble,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,CU-ensemble,538,835,980,1242,5741,538,835,980,1242,5741,Columbia University,Ensemble,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,FluSight-baseline,0,1108,1589,2070,9576,0,1108,1589,2070,9576,FluSight-baseline,Baseline model using reported weekly admissions,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,FluSight-baseline,0,237,1589,3436,11471,0,237,1589,3436,11471,FluSight-baseline,Baseline model using reported weekly admissions,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,FluSight-baseline,0,0,1589,4233,12966,0,0,1589,4233,12966,FluSight-baseline,Baseline model using reported weekly admissions,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,FluSight-ensemble,752,1126,1463,1710,2540,752,1126,1463,1710,2540,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,FluSight-ensemble,689,1022,1263,1569,2501,689,1022,1263,1569,2501,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,FluSight-ensemble,382,835,1099,1450,2721,382,835,1099,1450,2721,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,FluSight-lop_norm,210,1107,1431,1717,2898,210,1107,1431,1717,2898,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,FluSight-lop_norm,7,876,1264,1662,3172,7,876,1264,1662,3172,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,FluSight-lop_norm,0,692,1093,1529,3780,0,692,1093,1529,3780,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,FluSight-trained_mean,795.698427338234,1132.35786950648,1378.79747383563,1628.84899096482,2251.14568701576,796,1132,1379,1629,2251,FluSight-trained_mean,Ensemble models using 6 weeks of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,FluSight-trained_mean,553.154763879639,908.104633347541,1171.63227385289,1478.7136778487,2333.71697839214,553,908,1172,1479,2334,FluSight-trained_mean,Ensemble models using 6 weeks of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,FluSight-trained_mean,397.347580287125,767.20201589893,1030.86203579863,1362.21198187115,2703.42273593231,397,767,1031,1362,2703,FluSight-trained_mean,Ensemble models using 6 weeks of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,FluSight-trained_med,689,1102.49,1392.915,1664.64184668189,2368.3,689,1102,1393,1665,2368,FluSight-trained_med,Ensemble models using 6 weeks of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,FluSight-trained_med,439.535,893.51,1207.695,1485.11,2579.5,440,894,1208,1485,2580,FluSight-trained_med,Ensemble models using 6 weeks of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,FluSight-trained_med,144.0792404154,702.195,1040.495,1333.80026513721,2789.5,144,702,1040,1334,2790,FluSight-trained_med,Ensemble models using 6 weeks of FluSight forecast submissions,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,Google_SAI-FluBoostQR,1135.66387742141,1306.58868088657,1393.78885915846,1481.20084535836,1649.58705352167,1136,1307,1394,1481,1650,Google Science AI,FluBoostQR,2025-10-15,"October 15, 2025"
US,US,1,2025-10-18,2025-10-25,Google_SAI-FluBoostQR,1040.77973072458,1222.97274895774,1328.67684278789,1440.15507017499,1667.84781393027,1041,1223,1329,1440,1668,Google Science AI,FluBoostQR,2025-10-15,"October 15, 2025"
US,US,2,2025-10-18,2025-11-01,Google_SAI-FluBoostQR,899.129243601954,1098.10161599881,1217.50994708926,1346.43301502314,1611.51809766166,899,1098,1218,1346,1612,Google Science AI,FluBoostQR,2025-10-15,"October 15, 2025"
US,US,0,2025-10-18,2025-10-18,JHU_CSSE-CSSE_Ensemble,187.122,700.873333333333,1185.5,1758.86,2882.72,187,701,1186,1759,2883,The Center for Systems Science and Engineering at Johns Hopkins University,CSSE Ensemble,2025-10-15,"October 15, 2025"
