location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-01-31,2026-01-31,CFA_Pyrenew-Pyrenew_HE_Flu,0.02681311289521888,0.03250224404305591,0.035890834261188706,0.03999549360144215,0.048977745360985585,0.0268,0.0325,0.0359,0.04,0.049,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,CFA_Pyrenew-Pyrenew_HE_Flu,0.01825995249953655,0.029866840747658645,0.03878457560902758,0.05034541510652007,0.08173924481408415,0.0183,0.0299,0.0388,0.0503,0.0817,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,CMU-TimeSeries,0.0215750095480135,0.02932382572968945,0.034676144338509095,0.038900638922623305,0.0504688359923253,0.0216,0.0293,0.0347,0.0389,0.0505,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,CMU-TimeSeries,0.013972709693939687,0.02430000230006096,0.03219339418759385,0.041227649838729265,0.06894924459326013,0.014,0.0243,0.0322,0.0412,0.0689,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,CMU-TimeSeries,0.010085294023357885,0.019976328152706734,0.02797126990677926,0.03997946961126536,0.08171787641581293,0.0101,0.02,0.028,0.04,0.0817,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,FluSight-baseline,0.017512499999999997,0.032624999999999994,0.0338,0.034975,0.05008749999999998,0.0175,0.0326,0.0338,0.035,0.0501,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,FluSight-baseline,0.011086743092430922,0.030399999999999993,0.0338,0.0371990849908499,0.05651230424804245,0.0111,0.0304,0.0338,0.0372,0.0565,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,FluSight-baseline,0.00798618346183461,0.028279937799377985,0.0338,0.03926998019980199,0.059720506880068795,0.008,0.0283,0.0338,0.0393,0.0597,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,FluSight-ensemble,0.017684267861493363,0.02755286992116352,0.03382930110524279,0.03894171647447987,0.04877653628845024,0.0177,0.0276,0.0338,0.0389,0.0488,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,FluSight-ensemble,0.013362471361152052,0.02343152647105888,0.03188279485263622,0.040288729896881745,0.06143895459885168,0.0134,0.0234,0.0319,0.0403,0.0614,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,FluSight-ensemble,0.010085294023357885,0.019976328152706734,0.02797126990677926,0.03869025959282423,0.05543449660050581,0.0101,0.02,0.028,0.0387,0.0554,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,LosAlamos-DoSiDo,0,0.026116063680296227,0.034526770381592395,0.04199246430296821,0.06818024512216408,0,0.0261,0.0345,0.042,0.0682,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,LosAlamos-DoSiDo,0,0.02171216939477058,0.032796773933976495,0.043898885320863855,0.0779966801513722,0,0.0217,0.0328,0.0439,0.078,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,LosAlamos-DoSiDo,0,0.019342428918843454,0.032808113942616915,0.04663979948649827,0.08547031176167888,0,0.0193,0.0328,0.0466,0.0855,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,LosAlamos-ThinMint,0.013793526174973227,0.024596772996798178,0.0331318318288932,0.04396229287754557,0.07092900313913778,0.0138,0.0246,0.0331,0.044,0.0709,Los Alamos National Lab,Transformer-based forecasting,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,LosAlamos-ThinMint,0.012752233028364417,0.022563050642056798,0.03157219551767859,0.04511482726206984,0.08463076251898742,0.0128,0.0226,0.0316,0.0451,0.0846,Los Alamos National Lab,Transformer-based forecasting,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,LosAlamos-ThinMint,0.011243942627928927,0.020207911128723898,0.0300259326701752,0.0452313428283915,0.10386055113620857,0.0112,0.0202,0.03,0.0452,0.1039,Los Alamos National Lab,Transformer-based forecasting,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,MOBS-EpyStrain_Flu,0.0075344584314777,0.0150695301443942,0.0223376220822343,0.0302781913436438,0.0470736216247674,0.0075,0.0151,0.0223,0.0303,0.0471,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,MOBS-EpyStrain_Flu,0.0043064001803126,0.0106240697826702,0.0182727324781404,0.0262321045512368,0.0491887372018272,0.0043,0.0106,0.0183,0.0262,0.0492,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,MOBS-EpyStrain_Flu,0.0023373426736097,0.0070109938361373,0.0131520390109372,0.020039067315322,0.0503807352043081,0.0023,0.007,0.0132,0.02,0.0504,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,NAU-vulPES,0.02286359045955973,0.02898967616203081,0.03268638103719076,0.03598585804955268,0.043228073955193,0.0229,0.029,0.0327,0.036,0.0432,NAU,vulPES,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,NAU-vulPES,0.015913528205100516,0.024792453527573494,0.03054190947740916,0.03563230521072871,0.047412262292025546,0.0159,0.0248,0.0305,0.0356,0.0474,NAU,vulPES,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,NAU-vulPES,0.01014091114049756,0.021003392412832386,0.027654400233007442,0.034711353802291116,0.04901830857096873,0.0101,0.021,0.0277,0.0347,0.049,NAU,vulPES,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,NEU_ISI-FluBcast,0.0091521830560476,0.0206978424153318,0.0273951595211264,0.0342462529298225,0.0479696546499675,0.0092,0.0207,0.0274,0.0342,0.048,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,NEU_ISI-FluBcast,0.0053670940364538,0.0153029770325874,0.0222225822550652,0.0296153496296466,0.0468686261293807,0.0054,0.0153,0.0222,0.0296,0.0469,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,NEU_ISI-FluBcast,0.0031253056557299,0.0113013762154551,0.0187884759258121,0.0275098640238677,0.0498563071916497,0.0031,0.0113,0.0188,0.0275,0.0499,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-01-28,"January 28, 2026"
US,US,0,2026-01-31,2026-01-31,UGA_flucast-INFLAenza,0.024661574030935794,0.03075818450206605,0.03468145531996419,0.038982794026336434,0.04857532721591489,0.0247,0.0308,0.0347,0.039,0.0486,UGA_flucast,INFLAenza,2026-01-28,"January 28, 2026"
US,US,1,2026-01-31,2026-02-07,UGA_flucast-INFLAenza,0.02065566141332749,0.028389116427453606,0.03338658641887518,0.039349809955034225,0.05392866460444324,0.0207,0.0284,0.0334,0.0393,0.053900000000000003,UGA_flucast,INFLAenza,2026-01-28,"January 28, 2026"
US,US,2,2026-01-31,2026-02-14,UGA_flucast-INFLAenza,0.017652760891151583,0.025793911693063058,0.03142342057972275,0.03869025959282423,0.05543449660050581,0.0177,0.0258,0.0314,0.0387,0.0554,UGA_flucast,INFLAenza,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,CFA_Pyrenew-Pyrenew_HE_Flu,0.0368323172496883,0.048437974513568224,0.05590460678033478,0.06556233520915505,0.0841814269307568,0.0368,0.0484,0.0559,0.0656,0.0842,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,CFA_Pyrenew-Pyrenew_HE_Flu,0.025763989243420753,0.05020010007114877,0.06943177513891105,0.09279321998750836,0.1486502716441177,0.0258,0.0502,0.0694,0.0928,0.1487,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,CMU-TimeSeries,0.03163167661172101,0.0447743434249095,0.055389129308851225,0.06277685951935297,0.08132975362479211,0.0316,0.0448,0.0554,0.0628,0.0813,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,CMU-TimeSeries,0.021337404542091983,0.03869335728032955,0.055273703613501264,0.07365622053487177,0.11429369721248152,0.0213,0.0387,0.0553,0.0737,0.1143,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,CMU-TimeSeries,0.01594445796559134,0.03302069753781098,0.050268976945576194,0.0748771728873827,0.1278949141163128,0.0159,0.033,0.0503,0.0749,0.1279,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,FluSight-baseline,0.0174225,0.0445,0.0458,0.0471,0.0741775,0.0174,0.0445,0.0458,0.0471,0.0742,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,FluSight-baseline,0.008959808248082485,0.04075360978609786,0.0458,0.05084939899398994,0.08253572725727255,0.009,0.0408,0.0458,0.0508,0.0825,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,FluSight-baseline,0.0032421643466434722,0.03683136406364063,0.0458,0.05478263257632576,0.08837051815518154,0.0032,0.0368,0.0458,0.0548,0.0884,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,FluSight-ensemble,0.026666413380591527,0.0387086760565403,0.04610756332539922,0.056360328675821164,0.07919817582938599,0.0267,0.0387,0.0461,0.0564,0.0792,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,FluSight-ensemble,0.021735373063724056,0.03502122321711419,0.045761381976867896,0.06003212677018181,0.10158456761441853,0.0217,0.035,0.0458,0.06,0.1016,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,FluSight-ensemble,0.01594445796559134,0.03047936462928296,0.04294738920619364,0.056881889293882645,0.09563131700972047,0.0159,0.0305,0.0429,0.0569,0.0956,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,LosAlamos-DoSiDo,3.558761511041064e-5,0.03504632876139013,0.04576993859740204,0.0574159405197254,0.1147060667060242,0,0.035,0.0458,0.0574,0.1147,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,LosAlamos-DoSiDo,0,0.03283345049233591,0.04631202730128983,0.06303506742895958,0.13240921695959035,0,0.0328,0.0463,0.063,0.1324,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,LosAlamos-DoSiDo,0,0.02849437571573097,0.04461403247940601,0.06587988065674308,0.15776835462586053,0,0.0285,0.0446,0.0659,0.1578,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,LosAlamos-ThinMint,0.02421327631422843,0.03848731319828718,0.0513826750838039,0.06771917233833093,0.108379130179408,0.0242,0.0385,0.0514,0.0677,0.1084,Los Alamos National Lab,Transformer-based forecasting,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,LosAlamos-ThinMint,0.022988253631453383,0.03586377235995226,0.0491581832468124,0.06918409964108413,0.12625677524303988,0.023,0.0359,0.0492,0.0692,0.1263,Los Alamos National Lab,Transformer-based forecasting,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,LosAlamos-ThinMint,0.02137160996827245,0.03313894629153934,0.0471225329367599,0.06862887830881456,0.1481551010709778,0.0214,0.0331,0.0471,0.0686,0.1482,Los Alamos National Lab,Transformer-based forecasting,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,MOBS-EpyStrain_Flu,0.0083032472746257,0.0165894798279963,0.0239614812540478,0.0324032425078647,0.0560829226021176,0.0083,0.0166,0.024,0.0324,0.0561,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,MOBS-EpyStrain_Flu,0.0039356236488549,0.0099565623365316,0.0155389037798066,0.0239715323964962,0.05199919683237,0.0039,0.01,0.0155,0.024,0.052,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,MOBS-EpyStrain_Flu,0.0018083730994887,0.0055201173445606,0.0097547859259258,0.0169177645868374,0.0449302268773185,0.0018,0.0055,0.0098,0.0169,0.0449,MOBS Lab at Northeastern University,Epydemix Flu Forecasting Model,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,NAU-vulPES,0.030443282131580915,0.039258887780853485,0.044786380889215174,0.0504897313283242,0.06363772151153094,0.0304,0.0393,0.0448,0.0505,0.0636,NAU,vulPES,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,NAU-vulPES,0.022834521156191646,0.03449993535339005,0.04261730717637888,0.05089930615876725,0.07107941225373365,0.0228,0.0345,0.0426,0.0509,0.0711,NAU,vulPES,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,NAU-vulPES,0.016503016789162897,0.03047936462928296,0.03990588426615681,0.05016419098596893,0.07530295304241494,0.0165,0.0305,0.0399,0.0502,0.0753,NAU,vulPES,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,NEU_ISI-FluBcast,0.0254799012106052,0.0310593737375561,0.0347641874117255,0.0373359481479905,0.0440455093919234,0.0255,0.0311,0.0348,0.0373,0.044,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,NEU_ISI-FluBcast,0.0189806841082426,0.0247646495273903,0.028589624701777,0.033161060213878,0.0426542688630223,0.019,0.0248,0.0286,0.0332,0.0427,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,NEU_ISI-FluBcast,0.0127523090906776,0.019822242570314,0.0248788245427275,0.0326638886270984,0.0479310737280819,0.0128,0.0198,0.0249,0.0327,0.0479,MOBS Lab at Northeastern University and ISI Foundation,Flu Behavioural Model,2026-01-28,"January 28, 2026"
Alabama,AL,0,2026-01-31,2026-01-31,UGA_flucast-INFLAenza,0.027852925550577855,0.03893003891479341,0.0464451880533964,0.05530471683191693,0.07706659803397987,0.0279,0.0389,0.0464,0.0553,0.0771,UGA_flucast,INFLAenza,2026-01-28,"January 28, 2026"
Alabama,AL,1,2026-01-31,2026-02-07,UGA_flucast-INFLAenza,0.022133341585356132,0.035542511080838335,0.04521073665244596,0.05702918611140405,0.08887543801635554,0.0221,0.0355,0.0452,0.057,0.0889,UGA_flucast,INFLAenza,2026-01-28,"January 28, 2026"
Alabama,AL,2,2026-01-31,2026-02-14,UGA_flucast-INFLAenza,0.018386153817087938,0.032084905919308904,0.04294738920619364,0.056881889293882645,0.09563131700972047,0.0184,0.0321,0.0429,0.0569,0.0956,UGA_flucast,INFLAenza,2026-01-28,"January 28, 2026"
Alaska,AK,0,2026-01-31,2026-01-31,CFA_Pyrenew-Pyrenew_HE_Flu,0.0185462125217413,0.023553482113399977,0.02666138800464793,0.030137224208623727,0.037301977489102134,0.0185,0.0236,0.0267,0.0301,0.0373,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-28,"January 28, 2026"
