location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,2.2627907569984185,3.959883824747232,6.4258435543399735,7696,13468,21855,2.26,3.96,6.43,7696,13468,21855,2026-02-07,2026-02-07,"February 07, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
US,1,1.4992164851786558,3.5550159878986327,7.071221115620058,5099,12091,24050,1.5,3.56,7.07,5099,12091,24050,2026-02-14,2026-02-07,"February 14, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
US,2,1.215485575549826,3.2718731216058212,7.254102593121749,4134,11128,24672,1.22,3.27,7.25,4134,11128,24672,2026-02-21,2026-02-07,"February 21, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Alabama,0,2.171510978054361,4.7114032827429435,7.464568987061867,112,243,385,2.17,4.71,7.46,112,243,385,2026-02-07,2026-02-07,"February 07, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Alabama,1,1.4735253065368878,4.22669101085581,8.085000695077397,76,218,417,1.47,4.23,8.09,76,218,417,2026-02-14,2026-02-07,"February 14, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Alabama,2,0.9888130346497536,3.858309684221588,8.589101457840016,51,199,443,0.99,3.86,8.59,51,199,443,2026-02-21,2026-02-07,"February 21, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Alaska,0,0.8106651101896551,3.377771292456896,6.485320881517241,6,25,48,0.81,3.38,6.49,6,25,48,2026-02-07,2026-02-07,"February 07, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Alaska,1,0.5404434067931034,2.9724387373620687,6.755542584913792,4,22,50,0.54,2.97,6.76,4,22,50,2026-02-14,2026-02-07,"February 14, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Alaska,2,0.4053325550948276,2.567106182267241,7.566207695103447,3,19,56,0.41,2.57,7.57,3,19,56,2026-02-21,2026-02-07,"February 21, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Arizona,0,1.5958041692428133,3.4026237658235194,6.145824321216125,121,258,466,1.6,3.4,6.15,121,258,466,2026-02-07,2026-02-07,"February 07, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Arizona,1,1.0418886724808452,3.4026237658235194,7.649309240998609,79,258,580,1.04,3.4,7.65,79,258,580,2026-02-14,2026-02-07,"February 14, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Arizona,2,0.8308732451429525,3.1916083384856266,8.427428629307089,63,242,639,0.83,3.19,8.43,63,242,639,2026-02-21,2026-02-07,"February 21, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Arkansas,0,3.076072237832839,6.475941553332293,10.102468823198377,95,200,312,3.08,6.48,10.1,95,200,312,2026-02-07,2026-02-07,"February 07, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Arkansas,1,2.169440420366318,6.022625644599032,11.365277426098173,67,186,351,2.17,6.02,11.37,67,186,351,2026-02-14,2026-02-07,"February 14, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
Arkansas,2,1.8780230504663649,5.439790904799126,12.239529535798034,58,168,378,1.88,5.44,12.24,58,168,378,2026-02-21,2026-02-07,"February 21, 2026","February 07, 2026",2026-02-04,"February 04, 2026",FluSight-ensemble
