location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,2.24838369526597,3.6158784731765268,5.0168917212401265,7647,12298,17063,2.25,3.62,5.02,7647,12298,17063,2026-02-28,2026-02-28,"February 28, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
US,1,1.518915936935269,3.2321801964245855,5.491442693406895,5166,10993,18677,1.52,3.23,5.49,5166,10993,18677,2026-03-07,2026-02-28,"March 07, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
US,2,1.123162771794953,2.940510701759509,5.8054578348406665,3820,10001,19745,1.12,2.94,5.81,3820,10001,19745,2026-03-14,2026-02-28,"March 14, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Alabama,0,2.598057777315039,4.614460828365518,7.697230877567691,134,238,397,2.6,4.61,7.7,134,238,397,2026-02-28,2026-02-28,"February 28, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Alabama,1,1.744964178793683,4.149137047353869,7.697230877567691,90,214,397,1.74,4.15,7.7,90,214,397,2026-03-07,2026-02-28,"March 07, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Alabama,2,1.279640397782034,3.5480938302138223,7.716619368443176,66,183,398,1.28,3.55,7.72,66,183,398,2026-03-14,2026-02-28,"March 14, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Alaska,0,0.2702217033965517,1.0808868135862069,2.837327885663793,2,8,21,0.27,1.08,2.84,2,8,21,2026-02-28,2026-02-28,"February 28, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Alaska,1,0.13511085169827586,0.9457759618879309,3.1075495890603446,1,7,23,0.14,0.95,3.11,1,7,23,2026-03-07,2026-02-28,"March 07, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Alaska,2,0,0.8106651101896551,3.2426604407586206,0,6,24,0,0.81,3.24,0,6,24,2026-03-14,2026-02-28,"March 14, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Arizona,0,2.2420389154651095,4.193931618340617,6.923943709524603,170,318,525,2.24,4.19,6.92,170,318,525,2026-02-28,2026-02-28,"February 28, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Arizona,1,1.5958041692428133,3.8642200131251596,7.609743848372754,121,293,577,1.6,3.86,7.61,121,293,577,2026-03-07,2026-02-28,"March 07, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
Arizona,2,1.1605848503584097,3.4553776226579926,7.95264391779683,88,262,603,1.16,3.46,7.95,88,262,603,2026-03-14,2026-02-28,"March 14, 2026","February 28, 2026",2026-02-25,"February 25, 2026",FluSight-ensemble
