"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.01",33
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.025",39
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.05",46
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.1",52
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.15",57
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.2",61
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.25",65
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.3",69
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.35",72
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.4",75
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.45",78
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.5",83
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.55",86
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.6",91
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.65",95
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.7",100
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.75",105
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.8",112
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.85",118
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.9",126
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.95",146
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.975",163
2025-12-13,"01",0,"wk inc flu hosp",2025-12-13,"quantile","0.99",197
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.01",36
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.025",42
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.05",49
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.1",62
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.15",71
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.2",79
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.25",85
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.3",90
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.35",92
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.4",101
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.45",109
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.5",116
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.55",124
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.6",131
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.65",139
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.7",146
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.75",154
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.8",167
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.85",177
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.9",196
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.95",236
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.975",256
2025-12-13,"01",1,"wk inc flu hosp",2025-12-20,"quantile","0.99",341
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.01",41
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.025",48
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.05",54
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.1",67
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.15",82
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.2",99
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.25",110
2025-12-13,"01",2,"wk inc flu hosp",2025-12-27,"quantile","0.3",116
