"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.01",6
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.025",7
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.05",8
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.1",11
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.15",13
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.2",15
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.25",16
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.3",17
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.35",18
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.4",20
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.45",21
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.5",22
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.55",23
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.6",24
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.65",26
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.7",27
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.75",28
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.8",30
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.85",34
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.9",37
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.95",42
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.975",46
2026-05-02,"01",0,"wk inc flu hosp",2026-05-02,"quantile","0.99",57
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.01",3
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.025",4
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.05",5
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.1",7
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.15",9
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.2",11
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.25",12
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.3",13
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.35",14
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.4",15
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.45",17
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.5",18
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.55",20
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.6",22
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.65",24
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.7",26
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.75",27
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.8",29
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.85",32
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.9",36
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.95",42
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.975",50
2026-05-02,"01",1,"wk inc flu hosp",2026-05-09,"quantile","0.99",59
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.01",2
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.025",3
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.05",4
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.1",6
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.15",7
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.2",9
2026-05-02,"01",2,"wk inc flu hosp",2026-05-16,"quantile","0.25",10
