"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.01",3
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.025",4
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.05",6
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.1",7
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.15",9
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.2",10
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.25",11
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.3",12
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.35",13
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.4",14
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.45",14
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.5",16
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.55",18
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.6",19
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.65",20
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.7",21
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.75",22
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.8",23
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.85",26
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.9",30
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.95",36
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.975",43
2026-05-09,"01",0,"wk inc flu hosp",2026-05-09,"quantile","0.99",51
