"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.01",3
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.025",4
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.05",5
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.1",7
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.15",9
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.2",10
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.25",11
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.3",12
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.35",13
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.4",14
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.45",15
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.5",16
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.55",18
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.6",18
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.65",19
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.7",20
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.75",21
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.8",22
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.85",24
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.9",28
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.95",34
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.975",41
2026-05-16,"01",0,"wk inc flu hosp",2026-05-16,"quantile","0.99",50
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.01",2
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.025",3
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.05",4
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.1",5
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.15",7
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.2",8
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.25",9
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.3",10
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.35",11
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.4",12
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.45",13
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.5",15
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.55",17
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.6",17
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.65",18
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.7",20
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.75",21
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.8",22
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.85",24
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.9",27
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.95",34
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.975",42
2026-05-16,"01",1,"wk inc flu hosp",2026-05-23,"quantile","0.99",52
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.01",1
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.025",2
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.05",3
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.1",4
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.15",5
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.2",7
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.25",9
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.3",10
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.35",10
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.4",12
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.45",12
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.5",15
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.55",16
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.6",17
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.65",18
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.7",20
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.75",21
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.8",22
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.85",23
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.9",25
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.95",33
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.975",42
2026-05-16,"01",2,"wk inc flu hosp",2026-05-30,"quantile","0.99",53
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.01",0
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.025",2
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.05",2
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.1",3
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.15",6
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.2",7
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.25",8
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.3",9
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.35",10
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.4",11
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.45",12
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.5",14
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.55",15
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.6",16
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.65",17
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.7",19
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.75",20
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.8",21
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.85",22
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.9",26
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.95",34
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.975",43
2026-05-16,"01",3,"wk inc flu hosp",2026-06-06,"quantile","0.99",51
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.01",0
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.025",0
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.05",0
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.1",1
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.15",1
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.2",2
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.25",2
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.3",2
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.35",3
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.4",3
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.45",3
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.5",4
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.55",4
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.6",4
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.65",5
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.7",5
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.75",6
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.8",6
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.85",7
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.9",8
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.95",9
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.975",10
2026-05-16,"02",0,"wk inc flu hosp",2026-05-16,"quantile","0.99",11
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.01",0
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.025",0
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.05",1
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.1",1
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.15",1
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.2",2
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.25",2
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.3",2
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.35",3
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.4",3
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.45",3
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.5",3
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.55",4
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.6",4
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.65",5
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.7",5
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.75",5
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.8",6
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.85",7
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.9",8
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.95",9
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.975",11
2026-05-16,"02",1,"wk inc flu hosp",2026-05-23,"quantile","0.99",13
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.01",0
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.025",0
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.05",0
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.1",0
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.15",1
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.2",1
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.25",1
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.3",1
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.35",2
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.4",2
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.45",2
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.5",3
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.55",3
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.6",4
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.65",4
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.7",4
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.75",5
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.8",5
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.85",6
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.9",7
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.95",9
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.975",11
2026-05-16,"02",2,"wk inc flu hosp",2026-05-30,"quantile","0.99",12
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.01",0
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.025",0
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.05",0
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.1",1
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.15",1
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.2",1
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.25",1
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.3",2
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.35",2
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.4",2
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.45",3
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.5",3
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.55",3
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.6",4
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.65",4
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.7",5
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.75",5
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.8",6
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.85",6
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.9",7
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.95",10
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.975",11
2026-05-16,"02",3,"wk inc flu hosp",2026-06-06,"quantile","0.99",12
2026-05-16,"04",0,"wk inc flu hosp",2026-05-16,"quantile","0.01",14
2026-05-16,"04",0,"wk inc flu hosp",2026-05-16,"quantile","0.025",17
