"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.01",157
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.025",179
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.05",201
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.1",223
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.15",246
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.2",266
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.25",284
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.3",298
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.35",308
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.4",318
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.45",328
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.5",338
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.55",352
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.6",362
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.65",368
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.7",381
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.75",398
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.8",416
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.85",435
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.9",451
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.95",479
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.975",509
2026-02-14,"01",0,"wk inc flu hosp",2026-02-14,"quantile","0.99",545
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.01",105
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.025",120
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.05",141
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.1",174
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.15",195
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.2",214
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.25",233
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.3",249
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.35",265
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.4",281
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.45",297
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.5",311
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.55",324
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.6",341
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.65",362
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.7",374
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.75",393
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.8",420
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.85",446
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.9",474
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.95",528
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.975",565
2026-02-14,"01",1,"wk inc flu hosp",2026-02-21,"quantile","0.99",608
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.01",72
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.025",84
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.05",110
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.1",139
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.15",165
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.2",186
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.25",195
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.3",211
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.35",229
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.4",248
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.45",265
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.5",284
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.55",305
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.6",326
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.65",340
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.7",356
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.75",384
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.8",407
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.85",432
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.9",467
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.95",539
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.975",596
2026-02-14,"01",2,"wk inc flu hosp",2026-02-28,"quantile","0.99",650
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.01",52
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.025",69
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.05",90
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.1",114
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.15",135
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.2",154
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.25",165
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.3",182
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.35",200
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.4",219
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.45",237
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.5",256
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.55",271
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.6",283
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.65",303
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.7",330
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.75",362
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.8",397
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.85",429
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.9",465
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.95",538
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.975",603
2026-02-14,"01",3,"wk inc flu hosp",2026-03-07,"quantile","0.99",672
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.01",1
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.025",2
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.05",4
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.1",5
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.15",5
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.2",6
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.25",7
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.3",8
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.35",8
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.4",9
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.45",10
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.5",11
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.55",11
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.6",12
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.65",14
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.7",15
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.75",16
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.8",17
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.85",19
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.9",21
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.95",25
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.975",29
2026-02-14,"02",0,"wk inc flu hosp",2026-02-14,"quantile","0.99",33
2026-02-14,"02",1,"wk inc flu hosp",2026-02-21,"quantile","0.01",1
