"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.01",19
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.025",22
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.05",25
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.1",30
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.15",33
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.2",36
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.25",38
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.3",40
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.35",42
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.4",44
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.45",46
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.5",49
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.55",52
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.6",55
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.65",58
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.7",61
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.75",64
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.8",67
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.85",70
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.9",77
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.95",86
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.975",96
2025-12-06,"01",0,"wk inc flu hosp",2025-12-06,"quantile","0.99",109
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.01",19
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.025",23
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.05",26
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.1",31
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.15",36
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.2",40
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.25",42
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.3",44
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.35",49
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.4",52
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.45",56
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.5",61
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.55",64
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.6",68
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.65",72
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.7",78
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.75",84
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.8",92
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.85",98
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.9",110
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.95",130
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.975",155
2025-12-06,"01",1,"wk inc flu hosp",2025-12-13,"quantile","0.99",189
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.01",20
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.025",22
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.05",27
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.1",33
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.15",41
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.2",44
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.25",50
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.3",55
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.35",59
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.4",67
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.45",75
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.5",77
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.55",84
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.6",91
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.65",98
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.7",103
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.75",111
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.8",126
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.85",133
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.9",157
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.95",181
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.975",215
2025-12-06,"01",2,"wk inc flu hosp",2025-12-20,"quantile","0.99",256
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.01",20
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.025",27
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.05",29
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.1",34
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.15",41
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.2",45
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.25",52
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.3",61
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.35",70
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.4",80
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.45",86
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.5",95
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.55",98
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.6",109
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.65",115
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.7",124
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.75",142
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.8",165
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.85",177
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.9",210
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.95",278
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.975",319
2025-12-06,"01",3,"wk inc flu hosp",2025-12-27,"quantile","0.99",379
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.01",0
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.025",0
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.05",0
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.1",0
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.15",0
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.2",1
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.25",1
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.3",1
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.35",1
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.4",1
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.45",2
2025-12-06,"02",0,"wk inc flu hosp",2025-12-06,"quantile","0.5",2
