"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.01",254
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.025",280
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.05",298
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.1",327
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.15",349
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.2",372
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.25",393
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.3",410
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.35",420
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.4",433
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.45",459
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.5",486
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.55",499
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.6",505
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.65",520
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.7",535
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.75",555
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.8",574
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.85",598
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.9",623
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.95",690
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.975",738
2026-01-10,"01",0,"wk inc flu hosp",2026-01-10,"quantile","0.99",792
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.01",185
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.025",199
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.05",225
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.1",264
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.15",297
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.2",322
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.25",345
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.3",370
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.35",398
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.4",420
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.45",442
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.5",462
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.55",481
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.6",495
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.65",508
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.7",534
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.75",563
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.8",599
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.85",639
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.9",700
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.95",790
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.975",863
2026-01-10,"01",1,"wk inc flu hosp",2026-01-17,"quantile","0.99",938
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.01",138
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.025",170
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.05",202
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.1",235
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.15",278
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.2",302
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.25",323
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.3",348
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.35",368
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.4",379
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.45",425
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.5",444
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.55",468
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.6",492
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.65",522
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.7",558
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.75",592
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.8",638
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.85",690
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.9",773
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.95",862
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.975",914
2026-01-10,"01",2,"wk inc flu hosp",2026-01-24,"quantile","0.99",1019
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.01",116
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.025",138
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.05",161
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.1",213
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.15",258
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.2",294
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.25",320
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.3",336
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.35",355
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.4",372
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.45",391
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.5",420
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.55",444
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.6",475
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.65",499
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.7",540
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.75",590
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.8",658
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.85",706
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.9",768
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.95",856
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.975",939
2026-01-10,"01",3,"wk inc flu hosp",2026-01-31,"quantile","0.99",1068
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.01",23
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.025",29
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.05",33
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.1",39
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.15",43
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.2",47
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.25",48
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.3",50
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.35",52
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.4",53
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.45",55
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.5",57
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.55",62
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.6",63
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.65",66
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.7",68
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.75",70
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.8",72
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.85",79
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.9",88
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.95",92
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.975",106
2026-01-10,"02",0,"wk inc flu hosp",2026-01-10,"quantile","0.99",118
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.01",16
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.025",21
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.05",25
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.1",30
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.15",34
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.2",39
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.25",42
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.3",45
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.35",47
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.4",49
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.45",51
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.5",54
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.55",56
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.6",59
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.65",62
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.7",67
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.75",73
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.8",78
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.85",83
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.9",91
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.95",104
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.975",115
2026-01-10,"02",1,"wk inc flu hosp",2026-01-17,"quantile","0.99",133
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.01",11
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.025",16
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.05",20
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.1",26
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.15",28
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.2",32
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.25",36
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.3",38
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.35",40
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.4",43
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.45",45
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.5",48
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.55",51
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.6",54
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.65",56
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.7",58
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.75",60
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.8",68
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.85",82
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.9",87
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.95",100
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.975",113
2026-01-10,"02",2,"wk inc flu hosp",2026-01-24,"quantile","0.99",130
2026-01-10,"02",3,"wk inc flu hosp",2026-01-31,"quantile","0.01",9
2026-01-10,"02",3,"wk inc flu hosp",2026-01-31,"quantile","0.025",11
