output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1.3978048000606757e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.025,2.750853920649346e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.05,2.8646978024066746e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.1,4.280270973884194e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.15,5.617854701522829e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.2,5.783802749706681e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.25,7.034077265155377e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.3,7.268534399762273e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.35,8.44769740066744e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.4,8.686686824564724e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.45,9.81365543353883e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.5,0.0010089845695085212,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.55,0.0011218452316358626,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.6,0.0011528355444458114,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.65,0.0012637316989484557,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.7,0.0013070466053895149,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.75,0.0014217013391545842,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.8,0.0015408570955879242,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.85,0.0016846865720981966,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.9,0.0018339949239969781,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.95,0.0021002337037236652,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.975,0.0024137053289683256,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.99,0.0027466092533285393,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.01,0.001225884592440427,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.025,0.0013865038936619002,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.05,0.001523934296558455,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.1,0.0016563582357878514,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.15,0.001763924321320558,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.2,0.001851811648251415,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.25,0.0019538550125041665,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.3,0.002022087129391478,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.35,0.002091754089159176,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.4,0.0021765132375143282,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.45,0.0022389362985639405,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.5,0.0023246790717610854,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.55,0.0023943925562781247,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.6,0.0024613934565003693,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.65,0.0025548641266729976,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.7,0.0026326787234098063,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.75,0.0027351819745258803,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.8,0.0028391639052550927,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.85,0.002967495903249083,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.9,0.0031497775997794955,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.95,0.0034602184726813976,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.975,0.003743496658010457,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.99,0.004304405625054545,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.01,2.755735061412491e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.025,3.887180003526011e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.05,4.6215845732765703e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.1,5.641834717417664e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.15,6.4455082192805e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.2,7.100058585548525e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.25,7.622027430737244e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.3,8.254970131012995e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.35,8.839621145593217e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.4,9.473889396267963e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.45,9.986237873741853e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.5,0.0010646292520425501,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.55,0.0011312903070028974,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.6,0.0011991785118636703,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.65,0.0012728492138408096,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.7,0.0013420377831821018,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.75,0.0014431283870002612,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.8,0.0015353628368951176,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.85,0.0016705749905193384,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.9,0.0018478204446143402,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.95,0.002161097950935818,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.975,0.0024045167038084883,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.99,0.0027695620911167367,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.01,0.00429408208232287,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.025,0.004575083622065802,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.05,0.004760150128352876,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.1,0.005046376503627676,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.15,0.005225992141582719,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.2,0.005373277598141207,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.25,0.005499698904752203,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.3,0.005611765938847426,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.35,0.005726019087162209,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.4,0.005859764653317027,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.45,0.005980996549027489,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.5,0.00609009067328644,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.55,0.006186775739077553,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.6,0.0063020224019639335,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.65,0.006426458750511592,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.7,0.006544079225182017,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.75,0.006697479851505182,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.8,0.006866109113661489,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.85,0.007035121170865538,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.9,0.0073041018940629265,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.95,0.007698119558745888,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.975,0.008036763800295856,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.99,0.008534633560128933,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.01,0.003175080994654142,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.025,0.003342266358474229,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.05,0.0035286503626312474,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.1,0.00368402297037227,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.15,0.0038383474350108878,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.2,0.003952157071214265,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.25,0.004039119945481841,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.3,0.004126522564564264,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.35,0.004214133031161956,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.4,0.0043042606216237185,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.45,0.0043865535916258035,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.5,0.00446319193673461,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.55,0.004541067646123805,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.6,0.004638995425756201,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.65,0.00472026388182772,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.7,0.004829438617519182,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.75,0.004914334750998863,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.8,0.005052817569723797,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.85,0.0052015883593342005,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.9,0.005376673891591933,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.95,0.005683625474538405,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.975,0.00601947737234216,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.99,0.006465290377565736,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.01,0.0017972104191170575,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.025,0.0019444144049625277,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.05,0.0020753046692326316,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.1,0.0022591282544778967,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.15,0.0023740412561827923,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.2,0.0024790810060566475,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.25,0.002561555851243908,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.3,0.0026346288038397647,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
quantile,0.35,0.002722089658550758,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,08
