output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.031296491580368666,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.025,0.031820936877651744,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.05,0.032218976522773994,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.1,0.03293044173928085,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.15,0.0333693537929544,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.2,0.033761946662261656,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.25,0.034099989202030015,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.3,0.03444821747955324,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.35,0.03478786309292589,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.4,0.03503775620280475,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.45,0.03534994068801898,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.5,0.03560994005285779,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.55,0.03586979952575986,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.6,0.03607758620689655,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.65,0.03638909835182592,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.7,0.036741902136457616,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.75,0.03707371684464347,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.8,0.03748816389773608,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.85,0.0380057212913772,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.9,0.03856405846947549,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.95,0.03930853238236166,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.975,0.040090998841052494,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.99,0.04081171785110503,2026-03-07,wk inc flu prop ed visits,-1,2026-02-28,18
quantile,0.01,0.020194493642850083,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.025,0.021327483362649106,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.05,0.022690415950721337,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.1,0.02418837062257429,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.15,0.02520788872497802,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.2,0.02598965719029918,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.25,0.02672830200484591,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.3,0.027381438998770755,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.35,0.028023778239327505,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.4,0.028733920013923296,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.45,0.029279150950718112,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.5,0.029959122336408524,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.55,0.03057584290222945,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.6,0.031188452788919865,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.65,0.03195107425068881,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.7,0.03273303276216421,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.75,0.03354526292497236,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.8,0.034605732341581756,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.85,0.035872857307584126,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.9,0.03730348572243271,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.95,0.03990350197137689,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.975,0.042497561142022605,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.99,0.04488785733778049,2026-03-07,wk inc flu prop ed visits,0,2026-03-07,18
quantile,0.01,0.00932312919880488,2026-03-07,wk inc flu prop ed visits,1,2026-03-14,18
