output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,US_19,0.0014932270414475994,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_34,0.0015466794292965454,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_61,0.0017137428754132396,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_78,0.0014247445536256732,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_82,0.001384696682997742,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_149,0.0013967714079282578,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_160,0.0018244551404593163,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_199,0.0019170383138497732,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_207,0.0017737262246081326,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_211,0.0016821013109225324,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_219,0.0024872179813276185,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_235,0.002509534292778237,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_239,0.0017057351196811375,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_264,0.001595817393230987,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_272,0.0023995900300068833,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_285,0.0018212803388120702,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_305,0.0023504525683593004,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_318,0.001366817827749705,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_342,0.0022987705318772375,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_363,0.001609216421212988,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_375,0.0013948456205670888,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_388,0.0012950197917991264,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_394,0.0014668969619996233,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_396,0.0016291669554441095,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_408,0.0017914666441524489,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_420,0.001757736940095173,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_485,0.0020413449118867268,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_489,0.001799308968259365,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_514,0.001747252453235518,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
sample,US_520,0.0018620792976327648,2026-05-30,wk inc flu prop ed visits,0,2026-05-30,US
