output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.010339150766501394,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.025,0.010757698829903834,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.05,0.0110929033797374,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.1,0.011399090203649619,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.15,0.011621662236638079,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.2,0.011822441561419804,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.25,0.011993258501359572,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.3,0.012129098459752439,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.35,0.012259528431948444,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.4,0.012393602517184767,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.45,0.012520178134911904,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.5,0.012649477323656885,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.55,0.012793410736878424,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.6,0.012943298846933179,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.65,0.013077728636926082,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.7,0.013222819739830251,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.75,0.01339823467830966,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.8,0.013576220703217613,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.85,0.013853989531097396,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.9,0.014206095306817613,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.95,0.014650716016586865,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.975,0.01504193249836994,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.99,0.015407766780802872,2026-03-21,wk inc flu prop ed visits,-1,2026-03-14,13
quantile,0.01,0.004287674367134595,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.025,0.004662573375720462,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.05,0.005119628060155925,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.1,0.0056904300196152805,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.15,0.006051238384064005,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.2,0.006397484403993771,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.25,0.006690667181362852,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.3,0.00700392554100749,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.35,0.007323179245388503,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.4,0.00761028729878864,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.45,0.007912402172862178,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.5,0.008141391823390198,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.55,0.008449206780527777,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.6,0.00879234753527119,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.65,0.009191252692345865,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.7,0.009578542188280628,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.75,0.010065281349828765,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.8,0.010698611328180428,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.85,0.011420485969789914,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.9,0.012402858231753503,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.95,0.013972893023509684,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
quantile,0.975,0.015753133950659196,2026-03-21,wk inc flu prop ed visits,0,2026-03-21,13
