"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.01",2.04146044535094
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.025",2.04146044535094
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.05",2.04678179100536
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.1",4.31179856591969
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.15",4.31179856591969
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.2",5.58681644369198
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.25",5.58681644369198
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.3",5.61829245689709
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.35",5.61829245689709
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.4",11.8644089175327
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.45",11.8644089175327
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.5",11.8644089175327
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.55",12.5409095898614
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.6",12.5409095898614
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.65",12.5420494150619
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.7",12.5420494150619
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.75",16.1047538651195
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.8",16.1047538651195
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.85",16.2170711874918
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.9",16.2437233857741
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.95",17.8737400238913
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.975",21.8921094104931
2024-02-24,"11",0,"wk inc flu hosp",2024-02-24,"quantile","0.99",23.0585264434242
2024-02-24,"11",1,"wk inc flu hosp",2024-03-02,"quantile","0.01",1.02073022267547
2024-02-24,"11",1,"wk inc flu hosp",2024-03-02,"quantile","0.025",1.02073022267547
