"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-02-07,"01",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"01",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
2026-02-07,"01",0,"wk flu hosp rate change",2026-02-07,"pmf","large_decrease",0.2
2026-02-07,"01",0,"wk flu hosp rate change",2026-02-07,"pmf","large_increase",0.2
2026-02-07,"01",0,"wk flu hosp rate change",2026-02-07,"pmf","stable",0.2
2026-02-07,"02",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"02",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
2026-02-07,"02",0,"wk flu hosp rate change",2026-02-07,"pmf","large_decrease",0.2
2026-02-07,"02",0,"wk flu hosp rate change",2026-02-07,"pmf","large_increase",0.2
2026-02-07,"02",0,"wk flu hosp rate change",2026-02-07,"pmf","stable",0.2
2026-02-07,"04",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"04",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
2026-02-07,"04",0,"wk flu hosp rate change",2026-02-07,"pmf","large_decrease",0.2
2026-02-07,"04",0,"wk flu hosp rate change",2026-02-07,"pmf","large_increase",0.2
2026-02-07,"04",0,"wk flu hosp rate change",2026-02-07,"pmf","stable",0.2
2026-02-07,"05",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"05",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
2026-02-07,"05",0,"wk flu hosp rate change",2026-02-07,"pmf","large_decrease",0.2
2026-02-07,"05",0,"wk flu hosp rate change",2026-02-07,"pmf","large_increase",0.2
2026-02-07,"05",0,"wk flu hosp rate change",2026-02-07,"pmf","stable",0.2
2026-02-07,"06",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"06",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
2026-02-07,"06",0,"wk flu hosp rate change",2026-02-07,"pmf","large_decrease",0.2
2026-02-07,"06",0,"wk flu hosp rate change",2026-02-07,"pmf","large_increase",0.2
2026-02-07,"06",0,"wk flu hosp rate change",2026-02-07,"pmf","stable",0.2
2026-02-07,"08",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"08",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
2026-02-07,"08",0,"wk flu hosp rate change",2026-02-07,"pmf","large_decrease",0.2
2026-02-07,"08",0,"wk flu hosp rate change",2026-02-07,"pmf","large_increase",0.2
2026-02-07,"08",0,"wk flu hosp rate change",2026-02-07,"pmf","stable",0.2
2026-02-07,"09",0,"wk flu hosp rate change",2026-02-07,"pmf","decrease",0.2
2026-02-07,"09",0,"wk flu hosp rate change",2026-02-07,"pmf","increase",0.2
