"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-04-19,"01",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"01",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"01",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"01",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"01",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"02",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"02",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"02",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"02",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"02",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"04",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"04",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"04",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"04",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"04",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"05",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"05",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"05",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"05",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"05",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"06",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"06",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"06",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"06",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"06",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"08",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"08",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"08",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"08",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"08",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"09",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"09",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"09",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"09",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"09",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"10",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"10",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"10",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"10",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"10",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"11",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"11",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"11",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"11",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"11",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"12",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"12",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"12",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"12",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"12",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"13",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"13",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"13",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"13",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"13",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"15",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
2025-04-19,"15",0,"wk flu hosp rate change",2025-04-19,"pmf","increase",0.2
2025-04-19,"15",0,"wk flu hosp rate change",2025-04-19,"pmf","large_decrease",0.2
2025-04-19,"15",0,"wk flu hosp rate change",2025-04-19,"pmf","large_increase",0.2
2025-04-19,"15",0,"wk flu hosp rate change",2025-04-19,"pmf","stable",0.2
2025-04-19,"16",0,"wk flu hosp rate change",2025-04-19,"pmf","decrease",0.2
