"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2024-03-09,"01",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"01",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"01",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"01",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"01",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"02",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"02",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"02",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"02",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"02",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"04",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"04",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"04",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"04",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"04",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"05",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"05",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"05",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"05",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"05",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"06",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"06",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"06",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"06",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"06",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"08",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"08",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"08",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"08",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"08",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"09",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"09",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"09",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"09",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"09",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"10",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"10",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"10",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"10",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"10",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"11",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"11",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"11",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"11",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"11",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"12",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"12",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"12",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"12",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"12",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"13",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"13",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"13",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"13",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"13",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"15",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"15",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"15",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"15",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"15",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"16",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"16",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"16",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"16",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"16",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"17",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"17",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"17",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"17",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"17",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"18",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"18",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"18",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"18",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"18",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"19",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"19",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"19",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"19",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"19",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"20",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"20",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"20",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"20",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"20",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"21",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"21",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"21",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"21",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"21",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"22",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"22",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"22",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"22",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"22",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"23",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"23",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"23",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"23",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"23",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"24",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"24",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"24",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"24",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"24",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"25",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"25",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"25",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"25",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"25",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"26",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"26",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"26",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
2024-03-09,"26",0,"wk flu hosp rate change",2024-03-09,"pmf","large_increase",0.2
2024-03-09,"26",0,"wk flu hosp rate change",2024-03-09,"pmf","stable",0.2
2024-03-09,"27",0,"wk flu hosp rate change",2024-03-09,"pmf","decrease",0.2
2024-03-09,"27",0,"wk flu hosp rate change",2024-03-09,"pmf","increase",0.2
2024-03-09,"27",0,"wk flu hosp rate change",2024-03-09,"pmf","large_decrease",0.2
