"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-05-31,"01",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"01",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"01",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
2025-05-31,"01",0,"wk flu hosp rate change",2025-05-31,"pmf","large_increase",0.2
2025-05-31,"01",0,"wk flu hosp rate change",2025-05-31,"pmf","stable",0.2
2025-05-31,"02",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"02",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"02",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
2025-05-31,"02",0,"wk flu hosp rate change",2025-05-31,"pmf","large_increase",0.2
2025-05-31,"02",0,"wk flu hosp rate change",2025-05-31,"pmf","stable",0.2
2025-05-31,"04",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"04",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"04",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
2025-05-31,"04",0,"wk flu hosp rate change",2025-05-31,"pmf","large_increase",0.2
2025-05-31,"04",0,"wk flu hosp rate change",2025-05-31,"pmf","stable",0.2
2025-05-31,"05",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"05",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"05",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
2025-05-31,"05",0,"wk flu hosp rate change",2025-05-31,"pmf","large_increase",0.2
2025-05-31,"05",0,"wk flu hosp rate change",2025-05-31,"pmf","stable",0.2
2025-05-31,"06",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"06",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"06",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
2025-05-31,"06",0,"wk flu hosp rate change",2025-05-31,"pmf","large_increase",0.2
2025-05-31,"06",0,"wk flu hosp rate change",2025-05-31,"pmf","stable",0.2
2025-05-31,"08",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"08",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"08",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
2025-05-31,"08",0,"wk flu hosp rate change",2025-05-31,"pmf","large_increase",0.2
2025-05-31,"08",0,"wk flu hosp rate change",2025-05-31,"pmf","stable",0.2
2025-05-31,"09",0,"wk flu hosp rate change",2025-05-31,"pmf","decrease",0.2
2025-05-31,"09",0,"wk flu hosp rate change",2025-05-31,"pmf","increase",0.2
2025-05-31,"09",0,"wk flu hosp rate change",2025-05-31,"pmf","large_decrease",0.2
