"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-04-26,"01",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
2025-04-26,"01",0,"wk flu hosp rate change",2025-04-26,"pmf","increase",0.2
2025-04-26,"01",0,"wk flu hosp rate change",2025-04-26,"pmf","large_decrease",0.2
2025-04-26,"01",0,"wk flu hosp rate change",2025-04-26,"pmf","large_increase",0.2
2025-04-26,"01",0,"wk flu hosp rate change",2025-04-26,"pmf","stable",0.2
2025-04-26,"02",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
2025-04-26,"02",0,"wk flu hosp rate change",2025-04-26,"pmf","increase",0.2
2025-04-26,"02",0,"wk flu hosp rate change",2025-04-26,"pmf","large_decrease",0.2
2025-04-26,"02",0,"wk flu hosp rate change",2025-04-26,"pmf","large_increase",0.2
2025-04-26,"02",0,"wk flu hosp rate change",2025-04-26,"pmf","stable",0.2
2025-04-26,"04",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
2025-04-26,"04",0,"wk flu hosp rate change",2025-04-26,"pmf","increase",0.2
2025-04-26,"04",0,"wk flu hosp rate change",2025-04-26,"pmf","large_decrease",0.2
2025-04-26,"04",0,"wk flu hosp rate change",2025-04-26,"pmf","large_increase",0.2
2025-04-26,"04",0,"wk flu hosp rate change",2025-04-26,"pmf","stable",0.2
2025-04-26,"05",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
2025-04-26,"05",0,"wk flu hosp rate change",2025-04-26,"pmf","increase",0.2
2025-04-26,"05",0,"wk flu hosp rate change",2025-04-26,"pmf","large_decrease",0.2
2025-04-26,"05",0,"wk flu hosp rate change",2025-04-26,"pmf","large_increase",0.2
2025-04-26,"05",0,"wk flu hosp rate change",2025-04-26,"pmf","stable",0.2
2025-04-26,"06",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
2025-04-26,"06",0,"wk flu hosp rate change",2025-04-26,"pmf","increase",0.2
2025-04-26,"06",0,"wk flu hosp rate change",2025-04-26,"pmf","large_decrease",0.2
2025-04-26,"06",0,"wk flu hosp rate change",2025-04-26,"pmf","large_increase",0.2
2025-04-26,"06",0,"wk flu hosp rate change",2025-04-26,"pmf","stable",0.2
2025-04-26,"08",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
2025-04-26,"08",0,"wk flu hosp rate change",2025-04-26,"pmf","increase",0.2
2025-04-26,"08",0,"wk flu hosp rate change",2025-04-26,"pmf","large_decrease",0.2
2025-04-26,"08",0,"wk flu hosp rate change",2025-04-26,"pmf","large_increase",0.2
2025-04-26,"08",0,"wk flu hosp rate change",2025-04-26,"pmf","stable",0.2
2025-04-26,"09",0,"wk flu hosp rate change",2025-04-26,"pmf","decrease",0.2
