location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.19229017087798408,0.3757596917156937,0.6297944128755993,654,1278,2142,0.19,0.38,0.63,654,1278,2142,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
US,1,0.13789616229629137,0.33724285320649505,0.6630188613606333,469,1147,2255,0.14,0.34,0.66,469,1147,2255,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
US,2,0.1017314971311659,0.3204836181299735,0.6256781095234711,346,1090,2128,0.1,0.32,0.63,346,1090,2128,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Alabama,0,0.07755396350194146,0.31021585400776586,0.7755396350194147,4,16,40,0.08,0.31,0.78,4,16,40,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Alabama,1,0.03877698175097073,0.2908273631322805,0.8530935985213561,2,15,44,0.04,0.29,0.85,2,15,44,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Alabama,2,0.019388490875485366,0.27143887225679514,0.8918705802723268,1,14,46,0.02,0.27,0.89,1,14,46,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Alaska,0,0,0.5404434067931034,1.4862193686810343,0,4,11,0,0.54,1.49,0,4,11,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Alaska,1,0,0.4053325550948276,1.6213302203793103,0,3,12,0,0.41,1.62,0,3,12,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Alaska,2,0,0.4053325550948276,1.756441072077586,0,3,13,0,0.41,1.76,0,3,13,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Arizona,0,0.22420389154651096,0.5802924251792049,1.2529040998187377,17,44,95,0.22,0.58,1.25,17,44,95,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
