reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.01,1.7576732931231256
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.025,3.891550141955893
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.05,6.396323753387058
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.1,10.05259233964165
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.15,12.984423063288544
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.2,15.581751245709238
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.25,17.998626417134343
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.3,20.31749501880256
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.35,22.591660607211388
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.4,24.86114861343892
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.45,27.16027246921937
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.5,29.5222007525554
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.55,31.982592081719268
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.6,34.583475604178695
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.65,37.37853412686115
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.7,40.44163772876008
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.75,43.88252176127674
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.8,47.87940428324815
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.85,52.75809401534251
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.9,59.23280092106923
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.95,69.51843809844252
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.975,79.10618852508163
2026-04-04,0,01,wk inc flu hosp,2026-04-04,quantile,0.99,91.03248419756775
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.01,0.0
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.025,0.0
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.05,0.4432007281858715
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.1,3.105823566561249
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.15,6.2610373434164535
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.2,9.54954091859408
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.25,12.92192316307426
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.3,16.384210136930676
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.35,19.958954779061887
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.4,23.67695191656398
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.45,27.576227424003555
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.5,31.703735868354496
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.55,36.11898106422146
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.6,40.90008330674471
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.65,46.15394551754287
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.7,52.03418923539887
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.75,58.77532130803122
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.8,66.76493003169738
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.85,76.72021458868997
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.9,90.2287104023156
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.95,112.26421539127938
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.975,133.32441324024583
2026-04-04,1,01,wk inc flu hosp,2026-04-11,quantile,0.99,160.0863350050796
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.01,0.0
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.025,0.0
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.05,0.0
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.1,0.4412411480179433
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.15,2.5223614086275647
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.2,5.3940446483584665
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.25,8.717162900087352
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.3,12.377886336714742
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.35,16.341502840820166
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.4,20.61083161482681
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.45,25.21251788715376
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.5,30.1935695280322
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.55,35.62333017457895
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.6,41.600174800457815
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.65,48.26459730596861
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.7,55.82350774589271
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.75,64.59740256664301
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.8,75.12082141085858
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.85,88.38896825698475
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.9,106.61543965416732
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.95,136.77034543609122
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.975,165.96253011424997
2026-04-04,2,01,wk inc flu hosp,2026-04-18,quantile,0.99,203.45231505074685
2026-04-04,3,01,wk inc flu hosp,2026-04-25,quantile,0.01,0.0
2026-04-04,3,01,wk inc flu hosp,2026-04-25,quantile,0.025,0.0
2026-04-04,3,01,wk inc flu hosp,2026-04-25,quantile,0.05,0.0
2026-04-04,3,01,wk inc flu hosp,2026-04-25,quantile,0.1,0.0
2026-04-04,3,01,wk inc flu hosp,2026-04-25,quantile,0.15,1.0167827230269324
2026-04-04,3,01,wk inc flu hosp,2026-04-25,quantile,0.2,3.4334570911169973
