reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.01,90.55570481043662
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.025,99.863766653528
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.05,108.2333705996816
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.1,118.30093929065676
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.15,125.34637684853928
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.2,131.0912002126633
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.25,136.12232727586172
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.3,140.72117235274064
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.35,145.05088716405274
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.4,149.2200235139893
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.45,153.30993367827503
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.5,157.38898593629696
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.55,161.52159288440453
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.6,165.7756320911492
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.65,170.23062965825824
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.7,174.98945297879794
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.75,180.1985695353484
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.8,186.08907285773125
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.85,193.07474358482983
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.9,202.04717450705124
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.95,215.720499828602
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.975,227.94258086433305
2026-03-07,0,01,wk inc flu hosp,2026-03-07,quantile,0.99,242.57680290163424
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.01,24.716468729444603
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.025,35.97215549289021
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.05,47.33705701762192
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.1,62.37327235512346
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.15,73.68789592064451
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.2,83.35262980099117
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.25,92.11858989668376
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.3,100.36413989519288
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.35,108.32032386999686
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.4,116.1505458586413
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.45,123.98643041008032
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.5,131.94778967845997
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.55,140.15686330867663
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.6,148.75191798969115
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.65,157.90437578761168
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.7,167.8453782788197
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.75,178.91370644843917
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.8,191.65466558308756
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.85,207.05887274140835
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.9,227.2867013081828
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.95,259.0011515725461
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.975,288.1854803446653
2026-03-07,1,01,wk inc flu hosp,2026-03-14,quantile,0.99,324.07703693467545
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.01,10.083466031486262
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.025,19.641440767842404
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.05,30.387174251938816
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.1,45.67471460761699
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.15,57.74292712848424
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.2,68.34221081135593
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.25,78.14682246159344
2026-03-07,2,01,wk inc flu hosp,2026-03-21,quantile,0.3,87.51156285210779
