reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.01,101.17311492873536
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.025,115.20907889719786
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.05,128.00980766690742
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.1,143.6049467858301
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.15,154.6332003353918
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.2,163.6890562506555
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.25,171.66353482658076
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.3,178.98649562730495
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.35,185.90884225368998
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.4,192.59891148182564
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.45,199.18418563523934
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.5,205.7731302955871
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.55,212.46928888623273
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.6,219.38314153930617
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.65,226.64549126358207
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.7,234.42689261934845
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.75,242.97158775892802
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.8,252.66649653815867
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.85,264.2064695769035
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.9,279.09247175536484
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.95,301.9061633380219
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.975,322.41936714019386
2025-12-20,0,01,wk inc flu hosp,2025-12-20,quantile,0.99,347.1180492927231
2025-12-20,1,01,wk inc flu hosp,2025-12-27,quantile,0.01,124.01435743838012
2025-12-20,1,01,wk inc flu hosp,2025-12-27,quantile,0.025,139.2265239768362
