reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.01,355.4665675798617
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.025,370.6461155927731
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.05,383.95521786498034
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.1,399.59111377991695
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.15,410.3168725293533
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.2,418.94267697554994
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.25,426.4143576227369
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.3,433.180439760596
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.35,439.49776498145377
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.4,445.53457512930873
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.45,451.4144514414863
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.5,457.23873815960206
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.55,463.10035778382496
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.6,469.09464824202365
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.65,475.3307318795264
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.7,481.9471880944979
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.75,489.1386897019499
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.8,497.20944044259704
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.85,506.7002380018365
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.9,518.7693013661424
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.95,536.9187656262457
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.975,552.9134247607016
2025-12-27,0,01,wk inc flu hosp,2025-12-27,quantile,0.99,571.8058322472475
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.01,214.24320404462696
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.025,234.84460387562598
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.05,253.319277180262
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.1,275.487452381106
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.15,290.9694664387516
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.2,303.5759282721741
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.25,314.6042028729866
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.3,324.6756212428209
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.35,334.1499375645482
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.4,343.2661252891022
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.45,352.20291318809126
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.5,361.11013754977284
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.55,370.1285918108231
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.6,379.4062659486649
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.65,389.11617038353324
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.7,399.48171950342214
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.75,410.8206353634481
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.8,423.633783234486
2025-12-27,1,01,wk inc flu hosp,2026-01-03,quantile,0.85,438.81741108446187
