reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.01,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.025,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.05,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.1,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.15,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.2,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.25,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.3,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.35,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.4,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.45,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.5,0.0
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.55,0.1284679923876846
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.6,0.5221838096863403
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.65,1.2079130448470723
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.7,2.2372665638171467
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.75,3.70119720517805
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.8,5.7626850514647545
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.85,8.739252917438256
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.9,13.361760646741477
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.95,22.011317102552063
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.975,31.252711210644687
2026-02-21,0,01,wk inc flu hosp,2026-02-21,quantile,0.99,44.02920391729612
2026-02-21,1,01,wk inc flu hosp,2026-02-28,quantile,0.01,0.0
2026-02-21,1,01,wk inc flu hosp,2026-02-28,quantile,0.025,0.0
