reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.01,0.0
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.025,0.21971776286522776
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.05,1.0462248298409431
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.1,2.7612651169654705
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.15,4.3795496323270475
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.2,5.9307241768681225
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.25,7.4485477946417955
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.3,8.958824387345352
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.35,10.482681873226243
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.4,12.039287301597803
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.45,13.647842287775804
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.5,15.329337365737
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.55,17.108488941982667
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.6,19.016331768828127
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.65,21.094202569472323
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.7,23.40053558323459
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.75,26.023636759786378
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.8,29.108525298422393
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.85,32.922373909044026
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.9,38.0545135858872
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.95,46.34461883268848
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.975,54.196083409232685
2026-05-30,0,01,wk inc flu hosp,2026-05-30,quantile,0.99,64.09719486328643
2026-05-30,1,01,wk inc flu hosp,2026-06-06,quantile,0.01,0.0
2026-05-30,1,01,wk inc flu hosp,2026-06-06,quantile,0.025,0.0
2026-05-30,1,01,wk inc flu hosp,2026-06-06,quantile,0.05,0.0
2026-05-30,1,01,wk inc flu hosp,2026-06-06,quantile,0.1,0.0
