reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.01,0.15046014369381067
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.025,1.0830915391083749
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.05,2.5669880650599044
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.1,5.060322141942179
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.15,7.216040881857177
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.2,9.201432863629005
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.25,11.096774882659577
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.3,12.950008826212429
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.35,14.794990618438014
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.4,16.659267457706054
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.45,18.568237692468355
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.5,20.548015670714605
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.55,22.628059748820398
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.6,24.844315469405647
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.65,27.243787065681698
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.7,29.89215389417659
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.75,32.88794960074963
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.8,36.39223204465472
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.85,40.70076183952291
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.9,46.46423386470103
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.95,55.70833344527305
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.975,64.4049101669823
2026-04-25,0,01,wk inc flu hosp,2026-04-25,quantile,0.99,75.30927903389053
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.01,0.0
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.025,0.0
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.05,0.0
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.1,0.04523356035538378
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.15,0.8847199870425317
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.2,2.3077204051804885
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.25,4.06199559224813
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.3,6.057263793094354
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.35,8.26084820457244
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.4,10.667298417568364
2026-04-25,1,01,wk inc flu hosp,2026-05-02,quantile,0.45,13.287951661582019
