reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.01,139.61645219148494
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.025,149.3717253895691
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.05,158.02527673080638
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.1,168.30466701257703
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.15,175.42310088825357
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.2,181.1857590205636
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.25,186.20382625720595
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.3,190.7686216072871
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.35,195.0479290703888
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.4,199.15246291517195
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.45,203.16432549945284
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.5,207.15164199044295
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.55,211.17770683494055
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.6,215.3083214864611
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.65,219.61968411653584
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.7,224.20946388714287
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.75,229.2158081471708
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.8,234.8556587427229
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.85,241.51610551301192
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.9,250.02877432812303
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.95,262.91703289687456
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.975,274.3579618498156
2026-01-24,0,01,wk inc flu hosp,2026-01-24,quantile,0.99,287.96686463127963
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.01,48.93693115660408
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.025,63.318509025330336
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.05,77.1673204691647
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.1,94.83258252949864
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.15,107.77897200266692
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.2,118.65895547056704
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.25,128.40987737763857
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.3,137.49460732765917
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.35,146.19011235881587
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.4,154.68780782621351
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.45,163.13790333419473
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.5,171.67341420412697
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.55,180.4265604504132
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.6,189.5436430302845
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.65,199.2030203874458
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.7,209.64233519050427
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.75,221.20708440576797
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.8,234.45033677536935
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.85,250.37287174356143
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.9,271.1501706181137
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.95,303.46849481141646
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.975,332.9729901915253
2026-01-24,1,01,wk inc flu hosp,2026-01-31,quantile,0.99,368.9990006306892
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.01,32.886168097403505
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.025,47.91939687710456
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.05,63.10560283853349
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.1,83.20450500969329
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.15,98.3324215897676
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.2,111.25628517333074
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.25,122.97953158375604
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.3,134.00772536740266
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.35,144.64964460865065
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.4,155.1237173255823
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.45,165.60593282437952
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.5,176.25652585549904
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.55,187.239014559039
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.6,198.7383906244198
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.65,210.98403742274004
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.7,224.2852803755782
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.75,239.09552317829227
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.8,256.14460120026183
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.85,276.7583957543439
2026-01-24,2,01,wk inc flu hosp,2026-02-07,quantile,0.9,303.82851118544494
