reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.01,0.24931342577862092
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.025,1.2999768908939102
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.05,2.8606095344670477
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.1,5.413977209977689
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.15,7.592992742433948
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.2,9.587011538234842
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.25,11.482774841252596
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.3,13.330893574307499
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.35,15.16649493512158
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.4,17.01774320985346
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.45,18.91028266869859
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.5,20.8702170563951
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.55,22.92677357779575
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.6,25.115430860492808
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.65,27.482423334329123
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.7,30.09221234679279
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.75,33.041368774406756
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.8,36.487598856046624
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.85,40.720325776573546
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.9,46.37597818618547
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.95,55.43476861192345
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.975,63.94595135384481
2026-05-23,0,01,wk inc flu hosp,2026-05-23,quantile,0.99,74.60594990412835
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.01,0.0
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.025,0.0
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.05,0.0
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.1,0.6099375508188951
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.15,2.2842664930133805
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.2,4.375932706139515
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.25,6.707505278566772
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.3,9.224070614933783
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.35,11.913135644251527
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.4,14.782412978109928
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.45,17.852852758770734
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.5,21.157282732320294
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.55,24.742124836027056
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.6,28.671943586915162
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.65,33.03798904152235
2026-05-23,1,01,wk inc flu hosp,2026-05-30,quantile,0.7,37.973864405262916
