reference_date,horizon,location,target,target_end_date,output_type,output_type_id,value
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.01,0.0
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.025,0.0
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.05,0.0
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.1,3.0228442442787156
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.15,9.303726057468666
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.2,14.295571814586687
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.25,18.57813099181965
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.3,22.424001491030488
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.35,25.987773657828836
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.4,29.36944494208044
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.45,32.64125104535681
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.5,35.8611838989669
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.55,39.081116752576996
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.6,42.35292285585336
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.65,45.73459414010496
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.7,49.298366306903304
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.75,53.14423680611415
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.8,57.42679598334711
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.85,62.418641740465134
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.9,68.69952355365508
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.95,78.00873655021323
2025-11-22,0,01,wk inc flu hosp,2025-11-22,quantile,0.975,86.08309050475489
