location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-03-01,2025-03-01,CEPH-Rtrend_fluH,21222,26253,29561,33257,40939,21222,26253,29561,33257,40939,CEPH Lab at Indiana University,Rtrend FluH,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,CEPH-Rtrend_fluH,10636,16581,21193,26905,40805,10636,16581,21193,26905,40805,CEPH Lab at Indiana University,Rtrend FluH,2025-02-26,"February 26, 2025"
US,US,2,2025-03-01,2025-03-15,CEPH-Rtrend_fluH,5311,10370,14922,21193,38899,5311,10370,14922,21193,38899,CEPH Lab at Indiana University,Rtrend FluH,2025-02-26,"February 26, 2025"
US,US,0,2025-03-01,2025-03-01,CFA_Pyrenew-Pyrenew_H_Flu,18808.625,25596,29534,34630.25,47743.35,18809,25596,29534,34630,47743,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_Influenza,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,CFA_Pyrenew-Pyrenew_H_Flu,10396.550000000001,19181.5,26250,35212.25,62513.52499999998,10397,19182,26250,35212,62514,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_Influenza,2025-02-26,"February 26, 2025"
US,US,0,2025-03-01,2025-03-01,CMU-TimeSeries,8844.917975794213,18790.039533885134,30228.82201974501,33744.235014481055,53991.98900792624,8845,18790,30229,33744,53992,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,CMU-TimeSeries,4262.752414007951,11596.740507077784,23941.739770753447,28097.839060562503,57053.93888508269,4263,11597,23942,28098,57054,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-02-26,"February 26, 2025"
US,US,2,2025-03-01,2025-03-15,CMU-TimeSeries,2036.0638189621122,6945.570222041656,17591.990364611258,22297.387121647,58389.213725757305,2036,6946,17592,22297,58389,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-02-26,"February 26, 2025"
US,US,0,2025-03-01,2025-03-01,CMU-climate_baseline,820.9509397421548,1648.5200037012646,7359.412999957116,16264.185678483784,61770.65622186201,821,1649,7359,16264,61771,Carnegie Mellon Delphi Group,climatological baseline,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,CMU-climate_baseline,799.465854641865,1532.6496724561314,6324.739199729302,15556.381373342774,61770.65622186201,799,1533,6325,15556,61771,Carnegie Mellon Delphi Group,climatological baseline,2025-02-26,"February 26, 2025"
US,US,2,2025-03-01,2025-03-15,CMU-climate_baseline,725.1613457922983,1453.1089387637985,5532.22354861691,14561.149771960656,61770.65622186201,725,1453,5532,14561,61771,Carnegie Mellon Delphi Group,climatological baseline,2025-02-26,"February 26, 2025"
US,US,0,2025-03-01,2025-03-01,CU-ensemble,17450,26753,29182,31857,40458,17450,26753,29182,31857,40458,Columbia University,Ensemble,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,CU-ensemble,11678,21546,25348,28886,37337,11678,21546,25348,28886,37337,Columbia University,Ensemble,2025-02-26,"February 26, 2025"
US,US,2,2025-03-01,2025-03-15,CU-ensemble,10202,18356,22159,26485,35489,10202,18356,22159,26485,35489,Columbia University,Ensemble,2025-02-26,"February 26, 2025"
US,US,0,2025-03-01,2025-03-01,FluSight-baseline,26984,34571,34970,35369,42956,26984,34571,34970,35369,42956,FluSight-baseline,Baseline model using reported weekly admissions,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,FluSight-baseline,24983,33487,34970,36455,44996,24983,33487,34970,36455,44996,FluSight-baseline,Baseline model using reported weekly admissions,2025-02-26,"February 26, 2025"
US,US,2,2025-03-01,2025-03-15,FluSight-baseline,23789,32730,34970,37210,46197,23789,32730,34970,37210,46197,FluSight-baseline,Baseline model using reported weekly admissions,2025-02-26,"February 26, 2025"
US,US,0,2025-03-01,2025-03-01,FluSight-ensemble,17526,26153,31048,34966,45233,17526,26153,31048,34966,45233,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-02-26,"February 26, 2025"
US,US,1,2025-03-01,2025-03-08,FluSight-ensemble,12184,21546,26334,29962,46712,12184,21546,26334,29962,46712,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-02-26,"February 26, 2025"
US,US,2,2025-03-01,2025-03-15,FluSight-ensemble,8982,16957,22181,25937,44752,8982,16957,22181,25937,44752,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-02-26,"February 26, 2025"
