location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.15200920236073054,0.32724611649418395,0.5851031193382085,517,1113,1990,0.15,0.33,0.59,517,1113,1990,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
US,1,0.10790595215935805,0.3004901447053513,0.6039205060907942,367,1022,2054,0.11,0.3,0.6,367,1022,2054,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
US,2,0.09496899876695546,0.27491025958855525,0.5865732276782543,323,935,1995,0.09,0.27,0.59,323,935,1995,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Alabama,0,0.09694245437742684,0.34899283575873663,0.8337051076458708,5,18,43,0.1,0.35,0.83,5,18,43,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Alabama,1,0.0581654726264561,0.31021585400776586,0.8724820893968415,3,16,45,0.06,0.31,0.87,3,16,45,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Alabama,2,0.03877698175097073,0.2908273631322805,0.9500360528987829,2,15,49,0.04,0.29,0.95,2,15,49,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Alaska,0,0,0.13511085169827586,0.8106651101896551,0,1,6,0,0.14,0.81,0,1,6,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Alaska,1,0,0.13511085169827586,0.8106651101896551,0,1,6,0,0.14,0.81,0,1,6,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Alaska,2,0,0.13511085169827586,1.0808868135862069,0,1,8,0,0.14,1.08,0,1,8,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Arizona,0,0.19782696312927436,0.5143501041361134,1.1869617787756461,15,39,90,0.2,0.51,1.19,15,39,90,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Arizona,1,0.14507310629480122,0.44840778309302193,1.2924694924445925,11,34,98,0.15,0.45,1.29,11,34,98,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Arizona,2,0.06594232104309146,0.4088423904671671,1.4243541345307755,5,31,108,0.07,0.41,1.42,5,31,108,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Arkansas,0,0.032379707766661464,0.22665795436663025,0.6799738630998907,1,7,21,0.03,0.23,0.68,1,7,21,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Arkansas,1,0,0.19427824659996878,0.7123535708665523,0,6,22,0,0.19,0.71,0,6,22,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Arkansas,2,0,0.19427824659996878,0.7447332786332137,0,6,23,0,0.19,0.74,0,6,23,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
California,0,0.1521635256775823,0.3778727554326627,0.6948801005942924,60,149,274,0.15,0.38,0.69,60,149,274,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
California,1,0.1065144679743076,0.35758428534231834,0.7456012758201531,42,141,294,0.11,0.36,0.75,42,141,294,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
California,2,0.08622599788396329,0.30686311011645756,0.7658897459104975,34,121,302,0.09,0.31,0.77,34,121,302,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Colorado,0,0.016785584137488707,0.18464142551237575,0.5203531082621499,1,11,31,0.02,0.18,0.52,1,11,31,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Colorado,1,0,0.16785584137488704,0.5371386923996386,0,10,32,0,0.17,0.54,0,10,32,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Colorado,2,0,0.15107025723739834,0.5539242765371273,0,9,33,0,0.15,0.55,0,9,33,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Connecticut,0,0,0.16326224079058108,0.4353659754415496,0,6,16,0,0.16,0.44,0,6,16,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Connecticut,1,0,0.13605186732548424,0.544207469301937,0,5,20,0,0.14,0.54,0,5,20,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Connecticut,2,0,0.1088414938603874,0.544207469301937,0,4,20,0,0.11,0.54,0,4,20,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Delaware,0,0,0.28519360367785673,0.8555808110335702,0,3,9,0,0.29,0.86,0,3,9,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Delaware,1,0,0.19012906911857114,0.9506453455928556,0,2,10,0,0.19,0.95,0,2,10,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Delaware,2,0,0.19012906911857114,1.0457098801521412,0,2,11,0,0.19,1.05,0,2,11,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
District of Columbia,0,0,0.14239943040227837,0.7119971520113919,0,1,5,0,0.14,0.71,0,1,5,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
District of Columbia,1,0,0.14239943040227837,0.7119971520113919,0,1,5,0,0.14,0.71,0,1,5,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
District of Columbia,2,0,0.14239943040227837,0.7119971520113919,0,1,5,0,0.14,0.71,0,1,5,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Florida,0,0.166864800790169,0.44069421747147197,0.9070599427568162,39,103,212,0.17,0.44,0.91,39,103,212,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Florida,1,0.11980036979807006,0.4107441250219545,1.061088989640049,28,96,248,0.12,0.41,1.06,28,96,248,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Florida,2,0.07701452344161647,0.3979083711150184,1.0910390820895666,18,93,255,0.08,0.4,1.09,18,93,255,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Georgia,0,0.04471920720358455,0.16993298737362128,0.42930438915441166,5,19,48,0.04,0.17,0.43,5,19,48,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Georgia,1,0.01788768288143382,0.16098914593290437,0.4650797549172793,2,18,52,0.02,0.16,0.47,2,18,52,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Georgia,2,0.00894384144071691,0.16098914593290437,0.4740235963579962,1,18,53,0.01,0.16,0.47,1,18,53,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Hawaii,0,0,0.4840451793940584,1.382986226840167,0,7,20,0,0.48,1.38,0,7,20,2026-05-23,2026-05-23,"May 23, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Hawaii,1,0,0.34574655671004173,1.5212848495241835,0,5,22,0,0.35,1.52,0,5,22,2026-05-30,2026-05-23,"May 30, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
Hawaii,2,0,0.34574655671004173,1.4521355381821752,0,5,21,0,0.35,1.45,0,5,21,2026-06-06,2026-05-23,"June 06, 2026","May 23, 2026",2026-05-20,"May 20, 2026",FluSight-ensemble
