reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.01,96
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.025,96
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.05,128
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.1,156
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.15,183
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.2,198
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.25,213
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.3,234
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.35,245
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.4,258
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.45,272
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.5,319
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.55,372
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.6,386
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.65,402
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.7,424
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.75,452
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.8,475
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.85,507
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.9,556
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.95,657
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.975,774
2026-01-17,wk inc flu hosp,-1,2026-01-10,01,quantile,0.99,922
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.01,10
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.025,10
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.05,13
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.1,17
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.15,21
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.2,23
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.25,25
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.3,28
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.35,30
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.4,31
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.45,33
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.5,39
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.55,46
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.6,48
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.65,50
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.7,54
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.75,58
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.8,61
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.85,67
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.9,74
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.95,90
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.975,108
2026-01-17,wk inc flu hosp,-1,2026-01-10,02,quantile,0.99,131
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.01,75
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.025,75
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.05,97
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.1,116
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.15,135
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.2,146
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.25,156
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.3,171
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.35,178
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.4,186
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.45,196
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.5,230
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.55,268
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.6,277
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.65,288
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.7,304
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.75,323
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.8,339
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.85,362
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.9,395
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.95,465
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.975,546
2026-01-17,wk inc flu hosp,-1,2026-01-10,04,quantile,0.99,649
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.01,36
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.025,36
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.05,54
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.1,68
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.15,83
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.2,91
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.25,99
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.3,111
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.35,117
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.4,124
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.45,132
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.5,156
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.55,184
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.6,192
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.65,201
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.7,214
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.75,230
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.8,245
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.85,263
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.9,292
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.95,354
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.975,425
2026-01-17,wk inc flu hosp,-1,2026-01-10,05,quantile,0.99,516
2026-01-17,wk inc flu hosp,-1,2026-01-10,06,quantile,0.01,750
2026-01-17,wk inc flu hosp,-1,2026-01-10,06,quantile,0.025,750
2026-01-17,wk inc flu hosp,-1,2026-01-10,06,quantile,0.05,841
2026-01-17,wk inc flu hosp,-1,2026-01-10,06,quantile,0.1,921
