horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2025-03-29,wk inc flu hosp,2025-03-22,131.0
-1,01,quantile,0.025,2025-03-29,wk inc flu hosp,2025-03-22,138.0
-1,01,quantile,0.05,2025-03-29,wk inc flu hosp,2025-03-22,143.0
-1,01,quantile,0.1,2025-03-29,wk inc flu hosp,2025-03-22,149.0
-1,01,quantile,0.15,2025-03-29,wk inc flu hosp,2025-03-22,154.0
-1,01,quantile,0.2,2025-03-29,wk inc flu hosp,2025-03-22,157.0
-1,01,quantile,0.25,2025-03-29,wk inc flu hosp,2025-03-22,160.0
-1,01,quantile,0.3,2025-03-29,wk inc flu hosp,2025-03-22,162.0
-1,01,quantile,0.35,2025-03-29,wk inc flu hosp,2025-03-22,165.0
-1,01,quantile,0.4,2025-03-29,wk inc flu hosp,2025-03-22,167.0
-1,01,quantile,0.45,2025-03-29,wk inc flu hosp,2025-03-22,169.0
-1,01,quantile,0.5,2025-03-29,wk inc flu hosp,2025-03-22,172.0
-1,01,quantile,0.55,2025-03-29,wk inc flu hosp,2025-03-22,179.0
-1,01,quantile,0.6,2025-03-29,wk inc flu hosp,2025-03-22,186.0
-1,01,quantile,0.65,2025-03-29,wk inc flu hosp,2025-03-22,194.0
-1,01,quantile,0.7,2025-03-29,wk inc flu hosp,2025-03-22,200.0
-1,01,quantile,0.75,2025-03-29,wk inc flu hosp,2025-03-22,203.0
-1,01,quantile,0.8,2025-03-29,wk inc flu hosp,2025-03-22,206.0
-1,01,quantile,0.85,2025-03-29,wk inc flu hosp,2025-03-22,211.0
-1,01,quantile,0.9,2025-03-29,wk inc flu hosp,2025-03-22,217.0
-1,01,quantile,0.95,2025-03-29,wk inc flu hosp,2025-03-22,225.0
-1,01,quantile,0.975,2025-03-29,wk inc flu hosp,2025-03-22,232.0
-1,01,quantile,0.99,2025-03-29,wk inc flu hosp,2025-03-22,238.0
0,01,quantile,0.01,2025-03-29,wk inc flu hosp,2025-03-29,61.0
0,01,quantile,0.025,2025-03-29,wk inc flu hosp,2025-03-29,71.0
0,01,quantile,0.05,2025-03-29,wk inc flu hosp,2025-03-29,82.0
0,01,quantile,0.1,2025-03-29,wk inc flu hosp,2025-03-29,95.0
0,01,quantile,0.15,2025-03-29,wk inc flu hosp,2025-03-29,104.0
0,01,quantile,0.2,2025-03-29,wk inc flu hosp,2025-03-29,117.0
0,01,quantile,0.25,2025-03-29,wk inc flu hosp,2025-03-29,127.0
0,01,quantile,0.3,2025-03-29,wk inc flu hosp,2025-03-29,132.0
0,01,quantile,0.35,2025-03-29,wk inc flu hosp,2025-03-29,133.0
0,01,quantile,0.4,2025-03-29,wk inc flu hosp,2025-03-29,138.0
0,01,quantile,0.45,2025-03-29,wk inc flu hosp,2025-03-29,144.0
0,01,quantile,0.5,2025-03-29,wk inc flu hosp,2025-03-29,152.0
0,01,quantile,0.55,2025-03-29,wk inc flu hosp,2025-03-29,158.0
0,01,quantile,0.6,2025-03-29,wk inc flu hosp,2025-03-29,165.0
0,01,quantile,0.65,2025-03-29,wk inc flu hosp,2025-03-29,172.0
0,01,quantile,0.7,2025-03-29,wk inc flu hosp,2025-03-29,181.0
0,01,quantile,0.75,2025-03-29,wk inc flu hosp,2025-03-29,184.0
0,01,quantile,0.8,2025-03-29,wk inc flu hosp,2025-03-29,187.0
0,01,quantile,0.85,2025-03-29,wk inc flu hosp,2025-03-29,190.0
0,01,quantile,0.9,2025-03-29,wk inc flu hosp,2025-03-29,195.0
0,01,quantile,0.95,2025-03-29,wk inc flu hosp,2025-03-29,201.0
0,01,quantile,0.975,2025-03-29,wk inc flu hosp,2025-03-29,206.0
0,01,quantile,0.99,2025-03-29,wk inc flu hosp,2025-03-29,213.0
1,01,quantile,0.01,2025-03-29,wk inc flu hosp,2025-04-05,49.0
1,01,quantile,0.025,2025-03-29,wk inc flu hosp,2025-04-05,60.0
1,01,quantile,0.05,2025-03-29,wk inc flu hosp,2025-04-05,69.0
1,01,quantile,0.1,2025-03-29,wk inc flu hosp,2025-04-05,87.0
1,01,quantile,0.15,2025-03-29,wk inc flu hosp,2025-04-05,103.0
1,01,quantile,0.2,2025-03-29,wk inc flu hosp,2025-04-05,107.0
1,01,quantile,0.25,2025-03-29,wk inc flu hosp,2025-04-05,110.0
1,01,quantile,0.3,2025-03-29,wk inc flu hosp,2025-04-05,111.0
1,01,quantile,0.35,2025-03-29,wk inc flu hosp,2025-04-05,116.0
1,01,quantile,0.4,2025-03-29,wk inc flu hosp,2025-04-05,122.0
1,01,quantile,0.45,2025-03-29,wk inc flu hosp,2025-04-05,128.0
1,01,quantile,0.5,2025-03-29,wk inc flu hosp,2025-04-05,136.0
1,01,quantile,0.55,2025-03-29,wk inc flu hosp,2025-04-05,141.0
1,01,quantile,0.6,2025-03-29,wk inc flu hosp,2025-04-05,147.0
1,01,quantile,0.65,2025-03-29,wk inc flu hosp,2025-04-05,154.0
1,01,quantile,0.7,2025-03-29,wk inc flu hosp,2025-04-05,161.0
1,01,quantile,0.75,2025-03-29,wk inc flu hosp,2025-04-05,169.0
1,01,quantile,0.8,2025-03-29,wk inc flu hosp,2025-04-05,179.0
1,01,quantile,0.85,2025-03-29,wk inc flu hosp,2025-04-05,190.0
1,01,quantile,0.9,2025-03-29,wk inc flu hosp,2025-04-05,206.0
1,01,quantile,0.95,2025-03-29,wk inc flu hosp,2025-04-05,230.0
1,01,quantile,0.975,2025-03-29,wk inc flu hosp,2025-04-05,252.0
1,01,quantile,0.99,2025-03-29,wk inc flu hosp,2025-04-05,278.0
2,01,quantile,0.01,2025-03-29,wk inc flu hosp,2025-04-12,40.0
2,01,quantile,0.025,2025-03-29,wk inc flu hosp,2025-04-12,50.0
2,01,quantile,0.05,2025-03-29,wk inc flu hosp,2025-04-12,58.0
2,01,quantile,0.1,2025-03-29,wk inc flu hosp,2025-04-12,70.0
2,01,quantile,0.15,2025-03-29,wk inc flu hosp,2025-04-12,78.0
2,01,quantile,0.2,2025-03-29,wk inc flu hosp,2025-04-12,85.0
2,01,quantile,0.25,2025-03-29,wk inc flu hosp,2025-04-12,90.0
2,01,quantile,0.3,2025-03-29,wk inc flu hosp,2025-04-12,96.0
2,01,quantile,0.35,2025-03-29,wk inc flu hosp,2025-04-12,101.0
2,01,quantile,0.4,2025-03-29,wk inc flu hosp,2025-04-12,106.0
2,01,quantile,0.45,2025-03-29,wk inc flu hosp,2025-04-12,111.0
2,01,quantile,0.5,2025-03-29,wk inc flu hosp,2025-04-12,118.0
2,01,quantile,0.55,2025-03-29,wk inc flu hosp,2025-04-12,122.0
2,01,quantile,0.6,2025-03-29,wk inc flu hosp,2025-04-12,128.0
2,01,quantile,0.65,2025-03-29,wk inc flu hosp,2025-04-12,135.0
2,01,quantile,0.7,2025-03-29,wk inc flu hosp,2025-04-12,142.0
2,01,quantile,0.75,2025-03-29,wk inc flu hosp,2025-04-12,149.0
2,01,quantile,0.8,2025-03-29,wk inc flu hosp,2025-04-12,158.0
2,01,quantile,0.85,2025-03-29,wk inc flu hosp,2025-04-12,168.0
2,01,quantile,0.9,2025-03-29,wk inc flu hosp,2025-04-12,181.0
2,01,quantile,0.95,2025-03-29,wk inc flu hosp,2025-04-12,203.0
2,01,quantile,0.975,2025-03-29,wk inc flu hosp,2025-04-12,225.0
2,01,quantile,0.99,2025-03-29,wk inc flu hosp,2025-04-12,250.0
3,01,quantile,0.01,2025-03-29,wk inc flu hosp,2025-04-19,23.0
3,01,quantile,0.025,2025-03-29,wk inc flu hosp,2025-04-19,32.0
3,01,quantile,0.05,2025-03-29,wk inc flu hosp,2025-04-19,48.0
3,01,quantile,0.1,2025-03-29,wk inc flu hosp,2025-04-19,58.0
3,01,quantile,0.15,2025-03-29,wk inc flu hosp,2025-04-19,65.0
3,01,quantile,0.2,2025-03-29,wk inc flu hosp,2025-04-19,76.0
3,01,quantile,0.25,2025-03-29,wk inc flu hosp,2025-04-19,80.0
3,01,quantile,0.3,2025-03-29,wk inc flu hosp,2025-04-19,82.0
3,01,quantile,0.35,2025-03-29,wk inc flu hosp,2025-04-19,87.0
3,01,quantile,0.4,2025-03-29,wk inc flu hosp,2025-04-19,92.0
3,01,quantile,0.45,2025-03-29,wk inc flu hosp,2025-04-19,96.0
3,01,quantile,0.5,2025-03-29,wk inc flu hosp,2025-04-19,102.0
3,01,quantile,0.55,2025-03-29,wk inc flu hosp,2025-04-19,108.0
3,01,quantile,0.6,2025-03-29,wk inc flu hosp,2025-04-19,113.0
3,01,quantile,0.65,2025-03-29,wk inc flu hosp,2025-04-19,118.0
3,01,quantile,0.7,2025-03-29,wk inc flu hosp,2025-04-19,125.0
3,01,quantile,0.75,2025-03-29,wk inc flu hosp,2025-04-19,131.0
3,01,quantile,0.8,2025-03-29,wk inc flu hosp,2025-04-19,139.0
3,01,quantile,0.85,2025-03-29,wk inc flu hosp,2025-04-19,149.0
3,01,quantile,0.9,2025-03-29,wk inc flu hosp,2025-04-19,160.0
3,01,quantile,0.95,2025-03-29,wk inc flu hosp,2025-04-19,182.0
3,01,quantile,0.975,2025-03-29,wk inc flu hosp,2025-04-19,203.0
3,01,quantile,0.99,2025-03-29,wk inc flu hosp,2025-04-19,229.0
-1,02,quantile,0.01,2025-03-29,wk inc flu hosp,2025-03-22,7.0
-1,02,quantile,0.025,2025-03-29,wk inc flu hosp,2025-03-22,8.0
