horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
-1,01,quantile,0.01,2024-01-13,wk inc flu hosp,2024-01-06,215.0
-1,01,quantile,0.025,2024-01-13,wk inc flu hosp,2024-01-06,230.0
-1,01,quantile,0.05,2024-01-13,wk inc flu hosp,2024-01-06,247.0
-1,01,quantile,0.1,2024-01-13,wk inc flu hosp,2024-01-06,267.0
-1,01,quantile,0.15,2024-01-13,wk inc flu hosp,2024-01-06,282.0
-1,01,quantile,0.2,2024-01-13,wk inc flu hosp,2024-01-06,292.0
-1,01,quantile,0.25,2024-01-13,wk inc flu hosp,2024-01-06,300.0
-1,01,quantile,0.3,2024-01-13,wk inc flu hosp,2024-01-06,308.0
-1,01,quantile,0.35,2024-01-13,wk inc flu hosp,2024-01-06,314.0
-1,01,quantile,0.4,2024-01-13,wk inc flu hosp,2024-01-06,322.0
-1,01,quantile,0.45,2024-01-13,wk inc flu hosp,2024-01-06,328.0
-1,01,quantile,0.5,2024-01-13,wk inc flu hosp,2024-01-06,336.0
-1,01,quantile,0.55,2024-01-13,wk inc flu hosp,2024-01-06,344.0
-1,01,quantile,0.6,2024-01-13,wk inc flu hosp,2024-01-06,352.0
-1,01,quantile,0.65,2024-01-13,wk inc flu hosp,2024-01-06,361.0
-1,01,quantile,0.7,2024-01-13,wk inc flu hosp,2024-01-06,368.0
-1,01,quantile,0.75,2024-01-13,wk inc flu hosp,2024-01-06,377.0
-1,01,quantile,0.8,2024-01-13,wk inc flu hosp,2024-01-06,388.0
-1,01,quantile,0.85,2024-01-13,wk inc flu hosp,2024-01-06,400.0
-1,01,quantile,0.9,2024-01-13,wk inc flu hosp,2024-01-06,416.0
-1,01,quantile,0.95,2024-01-13,wk inc flu hosp,2024-01-06,441.0
-1,01,quantile,0.975,2024-01-13,wk inc flu hosp,2024-01-06,461.0
-1,01,quantile,0.99,2024-01-13,wk inc flu hosp,2024-01-06,487.0
0,01,quantile,0.01,2024-01-13,wk inc flu hosp,2024-01-13,226.0
0,01,quantile,0.025,2024-01-13,wk inc flu hosp,2024-01-13,250.0
0,01,quantile,0.05,2024-01-13,wk inc flu hosp,2024-01-13,269.0
0,01,quantile,0.1,2024-01-13,wk inc flu hosp,2024-01-13,294.0
0,01,quantile,0.15,2024-01-13,wk inc flu hosp,2024-01-13,310.0
0,01,quantile,0.2,2024-01-13,wk inc flu hosp,2024-01-13,322.0
0,01,quantile,0.25,2024-01-13,wk inc flu hosp,2024-01-13,333.0
0,01,quantile,0.3,2024-01-13,wk inc flu hosp,2024-01-13,343.0
0,01,quantile,0.35,2024-01-13,wk inc flu hosp,2024-01-13,352.0
0,01,quantile,0.4,2024-01-13,wk inc flu hosp,2024-01-13,360.0
0,01,quantile,0.45,2024-01-13,wk inc flu hosp,2024-01-13,368.0
0,01,quantile,0.5,2024-01-13,wk inc flu hosp,2024-01-13,378.0
0,01,quantile,0.55,2024-01-13,wk inc flu hosp,2024-01-13,386.0
